fecha,clae2,salario_median,salario_normalizado,ipc_normalizado,salario_real,anio,mes
2019-11-01,12,77108,1.1509587217872093,145,53327,2019,11
2019-11-01,13,33846,1.0348138032245573,145,23407,2019,11
2019-11-01,14,34735,1.0733764929466478,145,24022,2019,11
2019-11-01,15,38564,1.0354952394804264,145,26670,2019,11
2019-11-01,16,25412,1.021704314729316,145,17575,2019,11
2019-11-01,17,52511,1.0326765466008296,145,36316,2019,11
2019-11-01,18,40470,1.0378475412989123,145,27989,2019,11
2019-11-01,19,105806,1.0567223656055378,145,73174,2019,11
2019-11-01,20,60440,1.052120037542558,145,41800,2019,11
2019-11-01,21,83824,1.0822074325589202,145,57972,2019,11
2019-11-01,22,45101,1.031553948579739,145,31191,2019,11
2019-11-01,23,49044,1.0640881460615244,145,33918,2019,11
2019-11-01,24,57513,0.967428846973333,145,39775,2019,11
2019-11-01,25,35510,1.0532403974492066,145,24558,2019,11
2019-11-01,26,49410,1.0585191942742989,145,34171,2019,11
2019-11-01,27,41910,1.0310153323862064,145,28984,2019,11
2019-11-01,28,41803,1.031896817723654,145,28910,2019,11
2019-11-01,29,65001,1.0422659046662062,145,44954,2019,11
2019-11-01,30,36503,1.0190319991625083,145,25245,2019,11
2019-11-01,31,32148,1.0035769938163532,145,22233,2019,11
2019-11-01,32,39496,1.0466814188607243,145,27315,2019,11
2019-11-01,33,44395,1.0561353147352226,145,30703,2019,11
2019-11-01,35,85033,1.018822937384678,145,58808,2019,11
2019-11-01,36,58509,1.0457357078705571,145,40464,2019,11
2019-11-01,37,45053,1.0302341978390532,145,31158,2019,11
2019-11-01,38,68639,1.0686342305781125,145,47470,2019,11
2019-11-01,39,56013,1.171685266339647,145,38738,2019,11
2019-11-01,41,23661,1.1298752462245567,145,16364,2019,11
2019-11-01,42,48278,1.114054132012884,145,33388,2019,11
2019-11-01,43,31606,1.1000310340126978,145,21858,2019,11
2019-11-01,45,40243,1.04616264484724,145,27832,2019,11
2019-11-01,46,41886,1.0415322355047465,145,28968,2019,11
2019-11-01,47,38996,1.0386100728877208,145,26969,2019,11
2019-11-01,49,52516,1.0373274733957183,145,36319,2019,11
2019-11-01,50,89690,1.084041738850167,145,62028,2019,11
2019-11-01,51,80589,0.942654198902621,145,55734,2019,11
2019-11-01,52,48981,1.075070098714354,145,33875,2019,11
2019-11-01,53,51760,1.106333560138363,145,35797,2019,11
2019-11-01,55,36817,1.0846660348916572,145,25462,2019,11
2019-11-01,56,19500,1.083273151491584,145,13486,2019,11
2019-11-01,58,44553,1.0371131940780285,145,30812,2019,11
2019-11-01,59,38407,1.120976784346155,145,26562,2019,11
2019-11-01,60,64162,1.0706038088457774,145,44374,2019,11
2019-11-01,61,73184,0.9695438813418048,145,50613,2019,11
2019-11-01,62,64152,1.0954045101141758,145,44367,2019,11
2019-11-01,63,56771,1.0297551117271568,145,39262,2019,11
2019-11-01,64,118698,1.3142570318180309,145,82090,2019,11
2019-11-01,65,60587,1.0570588209636826,145,41901,2019,11
2019-11-01,66,41783,1.02835695387329,145,28897,2019,11
2019-11-01,68,36326,1.066407024050376,145,25123,2019,11
2019-11-01,69,34667,1.08451581787609,145,23975,2019,11
2019-11-01,70,42089,1.0481307392996109,145,29108,2019,11
2019-11-01,71,39107,1.0683148369472426,145,27046,2019,11
2019-11-01,72,54416,1.037423979562656,145,37633,2019,11
2019-11-01,73,41648,1.042114020839111,145,28803,2019,11
2019-11-01,74,40717,1.056621563467057,145,28159,2019,11
2019-11-01,75,22340,1.0589392437163996,145,15450,2019,11
2019-11-01,77,39926,1.0396515919876572,145,27612,2019,11
2019-11-01,78,32753,1.0660627102093958,145,22652,2019,11
2019-11-01,79,40000,1.0186541032660597,145,27663,2019,11
2019-11-01,80,35147,1.0462103265655425,145,24307,2019,11
2019-11-01,81,25000,1.067380150998712,145,17290,2019,11
2019-11-01,82,30066,1.0412407431991737,145,20793,2019,11
2019-11-01,85,25760,1.0624104261395857,145,17815,2019,11
2019-11-01,86,44781,1.0958232561554055,145,30970,2019,11
2019-11-01,87,34787,1.1045917489819193,145,24058,2019,11
2019-11-01,88,34663,1.1119736947630123,145,23972,2019,11
2019-11-01,90,18491,0.8526076748984635,145,12788,2019,11
2019-11-01,91,36607,1.0844563819360953,145,25317,2019,11
2019-11-01,92,41154,1.046019982165589,145,28462,2019,11
2019-11-01,93,29368,1.0314031010928162,145,20311,2019,11
2019-11-01,94,44083,1.06039272913877,145,30487,2019,11
2019-11-01,95,37052,1.0418083279246264,145,25625,2019,11
2019-11-01,96,25762,1.0866565198899087,145,17817,2019,11
2019-12-01,1,39877,1.6067611535865745,150,26613,2019,12
2019-12-01,2,35556,1.6631986808920352,150,23730,2019,12
2019-12-01,3,98019,1.6720134190026723,150,65417,2019,12
2019-12-01,6,251471,1.60588146078627,150,167829,2019,12
2019-12-01,7,184134,1.5882794372611768,150,122889,2019,12
2019-12-01,8,75944,1.6721583997093583,150,50684,2019,12
2019-12-01,9,208278,1.5588951108793632,150,139003,2019,12
2019-12-01,10,70471,1.606631316364935,150,47032,2019,12
2019-12-01,11,81726,1.5931356463597286,150,54543,2019,12
2019-12-01,12,127169,1.898198237419692,150,84871,2019,12
2019-12-01,13,55065,1.6835673956910786,150,36750,2019,12
2019-12-01,14,53868,1.6646219928616677,150,35951,2019,12
2019-12-01,15,65277,1.7527751983083653,150,43565,2019,12
2019-12-01,16,40056,1.6104748949629102,150,26733,2019,12
2019-12-01,17,83060,1.6334504001193066,150,55433,2019,12
2019-12-01,18,62354,1.599059688414934,150,41614,2019,12
2019-12-01,19,165364,1.651549413700491,150,110362,2019,12
2019-12-01,20,92640,1.6126472580731732,150,61827,2019,12
2019-12-01,21,129340,1.6698404911143674,150,86320,2019,12
2019-12-01,22,71886,1.644182770838853,150,47976,2019,12
2019-12-01,23,76662,1.6633048987311103,150,51163,2019,12
2019-12-01,24,100526,1.6909525197927646,150,67090,2019,12
2019-12-01,25,55401,1.643215186118938,150,36974,2019,12
2019-12-01,26,74743,1.6012325468051796,150,49883,2019,12
2019-12-01,27,67430,1.6588251935767573,150,45002,2019,12
2019-12-01,28,66879,1.650891736778228,150,44634,2019,12
2019-12-01,29,113607,1.82164432287832,150,75820,2019,12
2019-12-01,30,55630,1.5529887985483477,150,37127,2019,12
2019-12-01,31,53108,1.6578937099539282,150,35444,2019,12
2019-12-01,32,60235,1.5962845671732764,150,40200,2019,12
2019-12-01,33,64922,1.5444625949597957,150,43328,2019,12
2019-12-01,35,128948,1.5449905346145552,150,86059,2019,12
2019-12-01,36,90233,1.6127411189438203,150,60221,2019,12
2019-12-01,37,67965,1.5541665872668025,150,45359,2019,12
2019-12-01,38,98974,1.54091703459022,150,66054,2019,12
2019-12-01,39,81102,1.6964993567685729,150,54127,2019,12
2019-12-01,41,33497,1.5995702262281382,150,22356,2019,12
2019-12-01,42,70601,1.6291755204076728,150,47118,2019,12
2019-12-01,43,47371,1.6487239800106153,150,31615,2019,12
2019-12-01,45,60498,1.5727144519038925,150,40376,2019,12
2019-12-01,46,62323,1.5497162181483624,150,41594,2019,12
2019-12-01,47,57746,1.5379930574667744,150,38539,2019,12
2019-12-01,49,75661,1.4945013703365349,150,50495,2019,12
2019-12-01,50,126866,1.5333709359010514,150,84669,2019,12
2019-12-01,51,123336,1.442668332847581,150,82313,2019,12
2019-12-01,52,70000,1.536410177619991,150,46717,2019,12
2019-12-01,53,73397,1.5688092023468978,150,48984,2019,12
2019-12-01,55,51600,1.5201881576556893,150,34437,2019,12
2019-12-01,56,27953,1.5528581745458585,150,18656,2019,12
2019-12-01,58,67315,1.5669713523076447,150,44925,2019,12
2019-12-01,59,52362,1.528278344622943,150,34946,2019,12
2019-12-01,60,96870,1.6163678027943402,150,64650,2019,12
2019-12-01,61,113964,1.5097985747326932,150,76058,2019,12
2019-12-01,62,94278,1.6098102382551482,150,62920,2019,12
2019-12-01,63,86968,1.5774910175386618,150,58042,2019,12
2019-12-01,64,132581,1.467973441300328,150,88483,2019,12
2019-12-01,65,93718,1.6350939736754486,150,62546,2019,12
2019-12-01,66,62009,1.5261562442315977,150,41384,2019,12
2019-12-01,68,52941,1.554166554540851,150,35332,2019,12
2019-12-01,69,49057,1.5346898340654611,150,32740,2019,12
2019-12-01,70,62100,1.5464591439688715,150,41445,2019,12
2019-12-01,71,57968,1.58355472084685,150,38687,2019,12
2019-12-01,72,82401,1.5709492307399004,150,54994,2019,12
2019-12-01,73,60324,1.5094238905373256,150,40260,2019,12
2019-12-01,74,60000,1.5570227130688268,150,40043,2019,12
2019-12-01,75,32952,1.5619590850019158,150,21992,2019,12
2019-12-01,77,59528,1.5500771419085624,150,39728,2019,12
2019-12-01,78,39960,1.3006401215145926,150,26669,2019,12
2019-12-01,79,60000,1.5279811548990896,150,40043,2019,12
2019-12-01,80,50252,1.4958363823533058,150,33538,2019,12
2019-12-01,81,35238,1.5044936704357046,150,23517,2019,12
2019-12-01,82,44274,1.5332898511408304,150,29548,2019,12
2019-12-01,85,37439,1.5440832276490664,150,24986,2019,12
2019-12-01,86,66110,1.6177592162844476,150,44121,2019,12
2019-12-01,87,50929,1.61714873900883,150,33989,2019,12
2019-12-01,88,50737,1.627620498837116,150,33861,2019,12
2019-12-01,90,31381,1.4469569761499477,150,20943,2019,12
2019-12-01,91,52099,1.5433958817299598,150,34770,2019,12
2019-12-01,92,61734,1.5691062248872645,150,41201,2019,12
2019-12-01,93,42925,1.5075244522748956,150,28648,2019,12
2019-12-01,94,66902,1.6092914358106754,150,44650,2019,12
2019-12-01,95,55250,1.553489963236414,150,36873,2019,12
2019-12-01,96,36795,1.5520350380152623,150,24557,2019,12
2020-01-01,1,27518,1.108780836682683,154,17916,2020,1
2020-01-01,2,24446,1.1435075642110106,154,15916,2020,1
2020-01-01,3,65792,1.1222835048615454,154,42835,2020,1
2020-01-01,6,177609,1.1342023548193974,154,115635,2020,1
2020-01-01,7,181262,1.5635065080693158,154,118014,2020,1
2020-01-01,8,55943,1.2317702169353817,154,36423,2020,1
2020-01-01,9,150601,1.127200965025317,154,98051,2020,1
2020-01-01,10,50879,1.1599635984352643,154,33126,2020,1
2020-01-01,11,61390,1.1967133755478518,154,39969,2020,1
2020-01-01,12,79619,1.1884393638789206,154,51837,2020,1
2020-01-01,13,37302,1.1404781802246184,154,24286,2020,1
2020-01-01,14,39282,1.213887300876068,154,25575,2020,1
2020-01-01,15,43025,1.1552790861592508,154,28012,2020,1
2020-01-01,16,29048,1.167891820173822,154,18912,2020,1
2020-01-01,17,57300,1.1268565847199166,154,37306,2020,1
2020-01-01,18,44861,1.1504541277541511,154,29208,2020,1
2020-01-01,19,115205,1.1505935403435152,154,75006,2020,1
2020-01-01,20,69616,1.2118528877161272,154,45325,2020,1
2020-01-01,21,100410,1.2963405266181662,154,65374,2020,1
2020-01-01,22,50688,1.1593402928008203,154,33001,2020,1
2020-01-01,23,54415,1.1806205951377915,154,35428,2020,1
2020-01-01,24,69858,1.1750846659340166,154,45482,2020,1
2020-01-01,25,39014,1.157170398932226,154,25401,2020,1
2020-01-01,26,47549,1.018650661172812,154,30958,2020,1
2020-01-01,27,46931,1.154535446533454,154,30555,2020,1
2020-01-01,28,45529,1.1238722152510645,154,29642,2020,1
2020-01-01,29,71028,1.1389065195401806,154,46244,2020,1
2020-01-01,30,40740,1.1373137453327284,154,26524,2020,1
2020-01-01,31,38154,1.1910687016943244,154,24841,2020,1
2020-01-01,32,45000,1.192542633399144,154,29298,2020,1
2020-01-01,33,48764,1.1600716857247078,154,31749,2020,1
2020-01-01,35,105392,1.2627543073494525,154,68617,2020,1
2020-01-01,36,65702,1.1742967317594104,154,42776,2020,1
2020-01-01,37,51119,1.168946395563771,154,33282,2020,1
2020-01-01,38,72718,1.132139803598234,154,47344,2020,1
2020-01-01,39,59477,1.2441455481063894,154,38724,2020,1
2020-01-01,41,26082,1.2454843908553692,154,16981,2020,1
2020-01-01,42,53274,1.229340897072256,154,34685,2020,1
2020-01-01,43,37214,1.2952146712569934,154,24229,2020,1
2020-01-01,45,45000,1.1698262807973017,154,29298,2020,1
2020-01-01,46,47225,1.1742911670178973,154,30747,2020,1
2020-01-01,47,43664,1.162936460728522,154,28428,2020,1
2020-01-01,49,56456,1.1151527122787093,154,36757,2020,1
2020-01-01,50,103401,1.2497602836307964,154,67321,2020,1
2020-01-01,51,114043,1.3339675738059986,154,74250,2020,1
2020-01-01,52,53575,1.1759025037998716,154,34881,2020,1
2020-01-01,53,57762,1.2346220846350875,154,37607,2020,1
2020-01-01,55,39108,1.1521612106511374,154,25462,2020,1
2020-01-01,56,21121,1.1733237042386535,154,13751,2020,1
2020-01-01,58,50679,1.179715385331637,154,32995,2020,1
2020-01-01,59,41520,1.2118352406085444,154,27032,2020,1
2020-01-01,60,74184,1.2378303817744951,154,48299,2020,1
2020-01-01,61,137606,1.82300851737976,154,89591,2020,1
2020-01-01,62,70632,1.206051430327729,154,45986,2020,1
2020-01-01,63,65760,1.192804356928323,154,42814,2020,1
2020-01-01,64,105712,1.1704724540223732,154,68826,2020,1
2020-01-01,65,68157,1.1891322901021957,154,44375,2020,1
2020-01-01,66,47364,1.1657156921057488,154,30837,2020,1
2020-01-01,68,38789,1.138712273740297,154,25254,2020,1
2020-01-01,69,39260,1.2282023541066516,154,25561,2020,1
2020-01-01,70,48774,1.2146054474708172,154,31755,2020,1
2020-01-01,71,44213,1.2077992146149903,154,28786,2020,1
2020-01-01,72,67474,1.286370655634568,154,43930,2020,1
2020-01-01,73,47096,1.178433584456367,154,30663,2020,1
2020-01-01,74,49170,1.2759801133599036,154,32013,2020,1
2020-01-01,75,24690,1.1703316887805688,154,16075,2020,1
2020-01-01,77,45168,1.1761504560160925,154,29407,2020,1
2020-01-01,78,38000,1.2368449603992622,154,24741,2020,1
2020-01-01,79,44527,1.133940281403196,154,28990,2020,1
2020-01-01,80,41203,1.2264774827291105,154,26826,2020,1
2020-01-01,81,27827,1.1880794984736465,154,18117,2020,1
2020-01-01,82,34103,1.1810494600319767,154,22203,2020,1
2020-01-01,85,28798,1.1877055687875695,154,18749,2020,1
2020-01-01,86,48035,1.1754509749542197,154,31274,2020,1
2020-01-01,87,37387,1.1871495592947658,154,24341,2020,1
2020-01-01,88,37549,1.2045552971368996,154,24447,2020,1
2020-01-01,90,30000,1.3832799873967825,154,19532,2020,1
2020-01-01,91,41473,1.2286081767977624,154,27002,2020,1
2020-01-01,92,45800,1.1641083535788497,154,29819,2020,1
2020-01-01,93,33718,1.1841749442470573,154,21953,2020,1
2020-01-01,94,49655,1.1944241763352228,154,32329,2020,1
2020-01-01,95,41457,1.1656657630025704,154,26991,2020,1
2020-01-01,96,28332,1.1950606521823186,154,18446,2020,1
2020-02-01,1,31956,1.2876008582394003,157,20348,2020,2
2020-02-01,2,26557,1.2422535540682242,157,16910,2020,2
2020-02-01,3,66153,1.1284414624438506,157,42122,2020,2
2020-02-01,6,226826,1.4484997006585512,157,144429,2020,2
2020-02-01,7,151338,1.3053919073947884,157,96363,2020,2
2020-02-01,8,54273,1.194999642202491,157,34558,2020,2
2020-02-01,9,149934,1.1222086804875524,157,95469,2020,2
2020-02-01,10,51306,1.1696985471671943,157,32668,2020,2
2020-02-01,11,59103,1.1521314649780858,157,37633,2020,2
2020-02-01,12,78927,1.1781101705983694,157,50256,2020,2
2020-02-01,13,38317,1.1715109761317544,157,24398,2020,2
2020-02-01,14,38277,1.182830920412231,157,24372,2020,2
2020-02-01,15,41928,1.1258231615220236,157,26697,2020,2
2020-02-01,16,29346,1.1798730843714191,157,18686,2020,2
2020-02-01,17,56584,1.1127757938881633,157,36029,2020,2
2020-02-01,18,44436,1.1395550616545211,157,28294,2020,2
2020-02-01,19,114704,1.145589874150971,157,73036,2020,2
2020-02-01,20,68761,1.1969693233200505,157,43783,2020,2
2020-02-01,21,95341,1.2308973423792708,157,60707,2020,2
2020-02-01,22,49330,1.1282800000762403,157,31410,2020,2
2020-02-01,23,54135,1.1745455465916448,157,34470,2020,2
2020-02-01,24,68433,1.1511146746809608,157,43574,2020,2
2020-02-01,25,37942,1.1253744624054576,157,24159,2020,2
2020-02-01,26,53537,1.1469326473155868,157,34089,2020,2
2020-02-01,27,45641,1.1228005436754676,157,29061,2020,2
2020-02-01,28,44919,1.108814514636003,157,28602,2020,2
2020-02-01,29,71559,1.147420899247843,157,45564,2020,2
2020-02-01,30,42257,1.1796629095857905,157,26907,2020,2
2020-02-01,31,36629,1.1434621658112232,157,23323,2020,2
2020-02-01,32,44940,1.1909525765546118,157,28615,2020,2
2020-02-01,33,47660,1.133808066229997,157,30347,2020,2
2020-02-01,35,101860,1.2204356473604754,157,64858,2020,2
2020-02-01,36,65247,1.1661644829245117,157,41545,2020,2
2020-02-01,37,52836,1.20820931074566,157,33643,2020,2
2020-02-01,38,79001,1.22995924838505,157,50303,2020,2
2020-02-01,39,65345,1.3668929307297275,157,41608,2020,2
2020-02-01,41,28004,1.337264967468513,157,17831,2020,2
2020-02-01,42,55053,1.2703927695783856,157,35054,2020,2
2020-02-01,43,37394,1.3014794812969317,157,23810,2020,2
2020-02-01,45,45915,1.1936127485068468,157,29236,2020,2
2020-02-01,46,48252,1.199828425430335,157,30724,2020,2
2020-02-01,47,44495,1.1850691146050656,157,28332,2020,2
2020-02-01,49,67995,1.343077948692625,157,43295,2020,2
2020-02-01,50,99886,1.2072760968534708,157,63601,2020,2
2020-02-01,51,122650,1.434644151129887,157,78096,2020,2
2020-02-01,52,54961,1.2063234253167474,157,34996,2020,2
2020-02-01,53,60670,1.2967785373569258,157,38631,2020,2
2020-02-01,55,41409,1.2199509965186903,157,26367,2020,2
2020-02-01,56,22083,1.2267651797122383,157,14061,2020,2
2020-02-01,58,48694,1.1335081784040473,157,31005,2020,2
2020-02-01,59,45853,1.3383015724379477,157,29196,2020,2
2020-02-01,60,71305,1.1897915368870695,157,45403,2020,2
2020-02-01,61,87695,1.1617860553436483,157,55839,2020,2
2020-02-01,62,73443,1.25404965451296,157,46764,2020,2
2020-02-01,63,65991,1.1969944087295767,157,42019,2020,2
2020-02-01,64,111232,1.2315914182478491,157,70826,2020,2
2020-02-01,65,68819,1.20068217604271,157,43820,2020,2
2020-02-01,66,48151,1.1850852185327234,157,30660,2020,2
2020-02-01,68,40000,1.1742630887522725,157,25470,2020,2
2020-02-01,69,40000,1.2513523730072864,157,25470,2020,2
2020-02-01,70,50000,1.245136186770428,157,31837,2020,2
2020-02-01,71,45010,1.2295714529622674,157,28660,2020,2
2020-02-01,72,63007,1.20120870112291,157,40119,2020,2
2020-02-01,73,47519,1.1890178677548433,157,30257,2020,2
2020-02-01,74,48576,1.2605655885005222,157,30930,2020,2
2020-02-01,75,25584,1.212708218945406,157,16290,2020,2
2020-02-01,77,46192,1.202814865929316,157,29412,2020,2
2020-02-01,78,39205,1.2760659650645547,157,24963,2020,2
2020-02-01,79,46622,1.187292290061756,157,29686,2020,2
2020-02-01,80,41027,1.2212385429198656,157,26123,2020,2
2020-02-01,81,29421,1.2561356569013242,157,18733,2020,2
2020-02-01,82,35261,1.221153124657289,157,22452,2020,2
2020-02-01,85,29019,1.1968201923969193,157,18478,2020,2
2020-02-01,86,49555,1.2126464674478266,157,31554,2020,2
2020-02-01,87,39360,1.2497982361206297,157,25062,2020,2
2020-02-01,88,38216,1.2259523618574064,157,24334,2020,2
2020-02-01,90,21427,0.9879846763316952,157,13643,2020,2
2020-02-01,91,42669,1.2640388275693517,157,27169,2020,2
2020-02-01,92,46866,1.191203102594462,157,29841,2020,2
2020-02-01,93,34020,1.1947811733579954,157,21662,2020,2
2020-02-01,94,50682,1.2191281060320565,157,32271,2020,2
2020-02-01,95,42273,1.1886096147672929,157,26917,2020,2
2020-02-01,96,29231,1.2329810081865509,157,18612,2020,2
2020-03-01,1,32346,1.3033151007826902,162,19988,2020,3
2020-03-01,2,26754,1.2514685990714791,162,16533,2020,3
2020-03-01,3,52377,0.8934497071700688,162,32367,2020,3
2020-03-01,6,194224,1.2403049291558572,162,120021,2020,3
2020-03-01,7,145779,1.257441798280041,162,90085,2020,3
2020-03-01,8,53936,1.1875794723312434,162,33330,2020,3
2020-03-01,9,147414,1.1033472756372271,162,91095,2020,3
2020-03-01,10,53783,1.2261703692023005,162,33235,2020,3
2020-03-01,11,60837,1.185933403293772,162,37594,2020,3
2020-03-01,12,83757,1.2502055514438355,162,51758,2020,3
2020-03-01,13,37071,1.1334155439147184,162,22908,2020,3
2020-03-01,14,37041,1.1446362077223775,162,22890,2020,3
2020-03-01,15,41889,1.124775959096452,162,25885,2020,3
2020-03-01,16,30733,1.2356382301501678,162,18992,2020,3
2020-03-01,17,59974,1.1794432253401792,162,37061,2020,3
2020-03-01,18,44977,1.1534289316778152,162,27794,2020,3
2020-03-01,19,117670,1.1752123769994482,162,72715,2020,3
2020-03-01,20,69485,1.209572481943161,162,42938,2020,3
2020-03-01,21,96458,1.2453183399714678,162,59607,2020,3
2020-03-01,22,49936,1.1421404841639395,162,30858,2020,3
2020-03-01,23,53013,1.1502019592031565,162,32760,2020,3
2020-03-01,24,64241,1.0806008477807432,162,39698,2020,3
2020-03-01,25,38679,1.1472341687676109,162,23902,2020,3
2020-03-01,26,52352,1.1215461821220014,162,32351,2020,3
2020-03-01,27,45929,1.1298855452437622,162,28382,2020,3
2020-03-01,28,45344,1.1193055355563326,162,28020,2020,3
2020-03-01,29,71308,1.1433962112881004,162,44065,2020,3
2020-03-01,30,42692,1.1918065394144537,162,26382,2020,3
2020-03-01,31,38061,1.1881654834404696,162,23520,2020,3
2020-03-01,32,44795,1.1871099391803257,162,27681,2020,3
2020-03-01,33,48535,1.1546238878403885,162,29992,2020,3
2020-03-01,35,115362,1.3822098679638637,162,71288,2020,3
2020-03-01,36,66087,1.1811778653889404,162,40839,2020,3
2020-03-01,37,51798,1.1844731977818854,162,32009,2020,3
2020-03-01,38,81580,1.2701114604024302,162,50413,2020,3
2020-03-01,39,63231,1.3226720774806249,162,39074,2020,3
2020-03-01,41,27730,1.3241807437473885,162,17136,2020,3
2020-03-01,42,52630,1.21448007307341,162,32523,2020,3
2020-03-01,43,36858,1.2828242691780047,162,22777,2020,3
2020-03-01,45,46200,1.2010216482852296,162,28549,2020,3
2020-03-01,46,50000,1.2432939830787688,162,30898,2020,3
2020-03-01,47,46527,1.2391889132538465,162,28751,2020,3
2020-03-01,49,62927,1.2429717784746055,162,38886,2020,3
2020-03-01,50,101374,1.2252608678135448,162,62644,2020,3
2020-03-01,51,120544,1.4100101471977262,162,74491,2020,3
2020-03-01,52,55368,1.2152565530637665,162,34215,2020,3
2020-03-01,53,58291,1.24592908721069,162,36021,2020,3
2020-03-01,55,39837,1.1736382875296452,162,24617,2020,3
2020-03-01,56,20851,1.158324537525693,162,12885,2020,3
2020-03-01,58,50067,1.1654691331202087,162,30939,2020,3
2020-03-01,59,46500,1.3571854212017658,162,28735,2020,3
2020-03-01,60,72950,1.2172399216872831,162,45080,2020,3
2020-03-01,61,105127,1.3927257271236868,162,64964,2020,3
2020-03-01,62,74000,1.263560508611563,162,45729,2020,3
2020-03-01,63,67924,1.2320566170924487,162,41974,2020,3
2020-03-01,64,102839,1.1386618047071937,162,63550,2020,3
2020-03-01,65,69349,1.2099290635781674,162,42854,2020,3
2020-03-01,66,50136,1.233939741985766,162,30982,2020,3
2020-03-01,68,40553,1.1904972759542722,162,25060,2020,3
2020-03-01,69,40158,1.2562952148806652,162,24816,2020,3
2020-03-01,70,51197,1.274944747081712,162,31637,2020,3
2020-03-01,71,46355,1.266313812532013,162,28645,2020,3
2020-03-01,72,67382,1.2846167044782948,162,41639,2020,3
2020-03-01,73,50000,1.251097316604772,162,30898,2020,3
2020-03-01,74,48678,1.2632125271127392,162,30081,2020,3
2020-03-01,75,26452,1.2538523220584692,162,16346,2020,3
2020-03-01,77,47385,1.2338799450567337,162,29282,2020,3
2020-03-01,78,35885,1.1680047737875665,162,22175,2020,3
2020-03-01,79,46743,1.1903737187241357,162,28885,2020,3
2020-03-01,80,40973,1.219631140932938,162,25319,2020,3
2020-03-01,81,27807,1.1872255943528476,162,17183,2020,3
2020-03-01,82,36788,1.2740359363005118,162,22733,2020,3
2020-03-01,85,30182,1.2447853836081124,162,18651,2020,3
2020-03-01,86,50328,1.2315623330383254,162,31100,2020,3
2020-03-01,87,39940,1.2682149784211878,162,24681,2020,3
2020-03-01,88,38375,1.2310530114684417,162,23714,2020,3
2020-03-01,90,32735,1.5093890129144558,162,20229,2020,3
2020-03-01,91,43937,1.3016024272168225,162,27151,2020,3
2020-03-01,92,45426,1.154602315931721,162,28071,2020,3
2020-03-01,93,34020,1.1947811733579954,162,21023,2020,3
2020-03-01,94,51403,1.2364713711843611,162,31765,2020,3
2020-03-01,95,44923,1.263120898071845,162,27760,2020,3
2020-03-01,96,29229,1.2328966469941054,162,18062,2020,3
2020-04-01,1,33339,1.3433259798736816,164,20304,2020,4
2020-04-01,2,26090,1.2204087519539093,164,15889,2020,4
2020-04-01,3,56839,0.9695627452095296,164,34616,2020,4
2020-04-01,6,176940,1.1299301536619435,164,107759,2020,4
2020-04-01,7,134262,1.1580999370325964,164,81767,2020,4
2020-04-01,8,51785,1.1402180913429516,164,31538,2020,4
2020-04-01,9,100383,0.75133508059134,164,61135,2020,4
2020-04-01,10,53987,1.230821258057836,164,32879,2020,4
2020-04-01,11,63877,1.2451940102601422,164,38902,2020,4
2020-04-01,12,77762,1.160720705032123,164,47358,2020,4
2020-04-01,13,30096,0.9201606163755324,164,18329,2020,4
2020-04-01,14,30258,0.9350288159948084,164,18428,2020,4
2020-04-01,15,33505,0.8996542889428402,164,20405,2020,4
2020-04-01,16,29939,1.203714996012946,164,18233,2020,4
2020-04-01,17,59366,1.1674863526785788,164,36155,2020,4
2020-04-01,18,43362,1.11201248049922,164,26408,2020,4
2020-04-01,19,115765,1.156186460638575,164,70502,2020,4
2020-04-01,20,68062,1.1848013566383453,164,41451,2020,4
2020-04-01,21,97670,1.2609658324349795,164,59482,2020,4
2020-04-01,22,47014,1.0753082490083998,164,28632,2020,4
2020-04-01,23,45240,0.9815542722417292,164,27552,2020,4
2020-04-01,24,54316,0.913651961334021,164,33079,2020,4
2020-04-01,25,34672,1.0283849918433932,164,21116,2020,4
2020-04-01,26,48261,1.0339039634663416,164,29392,2020,4
2020-04-01,27,40694,1.0011008813200737,164,24783,2020,4
2020-04-01,28,42196,1.041597926480571,164,25698,2020,4
2020-04-01,29,56468,0.9054425486483488,164,34390,2020,4
2020-04-01,30,37838,1.0563003803608193,164,23044,2020,4
2020-04-01,31,35653,1.1129939828460382,164,21713,2020,4
2020-04-01,32,40254,1.0667691369966477,164,24515,2020,4
2020-04-01,33,44340,1.0548268916625696,164,27004,2020,4
2020-04-01,35,95967,1.149828664541947,164,58445,2020,4
2020-04-01,36,65652,1.1734030780412896,164,39983,2020,4
2020-04-01,37,51830,1.1852049469291308,164,31565,2020,4
2020-04-01,38,84990,1.3232014344153291,164,51760,2020,4
2020-04-01,39,58258,1.218646390059721,164,35480,2020,4
2020-04-01,41,25132,1.200119381603295,164,15306,2020,4
2020-04-01,42,44539,1.0277736647276574,164,27125,2020,4
2020-04-01,43,33368,1.161356563403648,164,20322,2020,4
2020-04-01,45,40085,1.042055254794663,164,24412,2020,4
2020-04-01,46,49746,1.236978049644729,164,30296,2020,4
2020-04-01,47,44312,1.180195136675574,164,26987,2020,4
2020-04-01,49,58197,1.1495419866176144,164,35443,2020,4
2020-04-01,50,99661,1.204556625438137,164,60695,2020,4
2020-04-01,51,92861,1.0862004934208924,164,56554,2020,4
2020-04-01,52,54492,1.1960294771266935,164,33186,2020,4
2020-04-01,53,59610,1.2741217836137524,164,36303,2020,4
2020-04-01,55,25668,0.7562052254012835,164,15632,2020,4
