fecha,clae2,w_median
2022-06-01,7,545354
2022-06-01,8,223299
2022-06-01,9,629972
2022-06-01,10,192735
2022-06-01,11,217290
2022-06-01,12,283666
2022-06-01,13,178935
2022-06-01,14,138273
2022-06-01,15,152255
2022-06-01,16,122661
2022-06-01,17,239843
2022-06-01,18,161855
2022-06-01,19,422469
2022-06-01,20,264640
2022-06-01,21,370869
2022-06-01,22,182166
2022-06-01,23,201514
2022-06-01,24,275895
2022-06-01,25,142040
2022-06-01,26,206655
2022-06-01,27,174955
2022-06-01,28,173225
2022-06-01,29,285933
2022-06-01,30,152757
2022-06-01,31,151542
2022-06-01,32,163082
2022-06-01,33,163514
2022-06-01,35,342650
2022-06-01,36,236551
2022-06-01,37,193442
2022-06-01,38,262356
2022-06-01,39,251035
2022-06-01,41,90636
2022-06-01,42,170024
2022-06-01,43,122298
2022-06-01,45,168493
2022-06-01,46,178372
2022-06-01,47,166957
2022-06-01,49,228509
2022-06-01,50,381879
2022-06-01,51,264095
2022-06-01,52,197587
2022-06-01,53,184882
2022-06-01,55,126170
2022-06-01,56,72289
2022-06-01,58,185432
2022-06-01,59,139127
2022-06-01,60,265213
2022-06-01,61,311733
2022-06-01,62,288942
2022-06-01,63,248578
2022-06-01,64,388516
2022-06-01,65,249924
2022-06-01,66,191341
2022-06-01,68,143893
2022-06-01,69,140459
2022-06-01,70,191675
2022-06-01,71,154001
2022-06-01,72,256482
2022-06-01,73,183513
2022-06-01,74,182352
2022-06-01,75,93356
2022-06-01,77,166887
2022-06-01,78,125727
2022-06-01,79,155350
2022-06-01,80,136098
2022-06-01,81,80706
2022-06-01,82,128150
2022-06-01,85,98039
2022-06-01,86,196236
2022-06-01,87,154972
2022-06-01,88,135693
2022-06-01,90,86185
2022-06-01,91,147498
2022-06-01,92,160446
2022-06-01,93,117470
2022-06-01,94,181705
2022-06-01,95,159767
2022-06-01,96,99462
2022-06-01,999,164398
2022-07-01,1,83961
2022-07-01,2,72140
2022-07-01,3,195217
2022-07-01,5,-99
2022-07-01,6,512004
2022-07-01,7,374119
2022-07-01,8,164304
2022-07-01,9,445076
2022-07-01,10,137167
2022-07-01,11,159957
2022-07-01,12,205857
2022-07-01,13,129521
2022-07-01,14,109732
2022-07-01,15,108157
2022-07-01,16,92084
2022-07-01,17,182436
2022-07-01,18,119032
2022-07-01,19,319017
2022-07-01,20,185933
2022-07-01,21,277387
2022-07-01,22,133805
2022-07-01,23,141034
2022-07-01,24,199584
2022-07-01,25,105973
2022-07-01,26,154760
2022-07-01,27,130298
2022-07-01,28,130442
2022-07-01,29,210835
2022-07-01,30,115233
2022-07-01,31,111557
2022-07-01,32,117854
2022-07-01,33,121641
2022-07-01,35,251844
2022-07-01,36,171181
2022-07-01,37,130228
2022-07-01,38,184996
2022-07-01,39,175787
2022-07-01,41,66612
2022-07-01,42,119658
2022-07-01,43,88270
2022-07-01,45,121100
2022-07-01,46,126223
2022-07-01,47,117727
2022-07-01,49,164610
2022-07-01,50,309525
2022-07-01,51,195625
2022-07-01,52,142941
2022-07-01,53,135907
2022-07-01,55,101055
2022-07-01,56,57054
2022-07-01,58,130982
2022-07-01,59,108197
2022-07-01,60,188186
2022-07-01,61,225000
2022-07-01,62,214040
2022-07-01,63,177306
2022-07-01,64,294937
2022-07-01,65,175367
2022-07-01,66,137138
2022-07-01,68,105000
2022-07-01,69,105599
2022-07-01,70,139998
2022-07-01,71,112500
2022-07-01,72,193420
2022-07-01,73,137834
2022-07-01,74,137763
2022-07-01,75,69414
2022-07-01,77,120253
2022-07-01,78,103978
2022-07-01,79,121394
2022-07-01,80,112671
2022-07-01,81,67482
2022-07-01,82,92873
2022-07-01,85,76305
2022-07-01,86,135662
2022-07-01,87,104690
2022-07-01,88,104661
2022-07-01,90,70940
2022-07-01,91,111742
2022-07-01,92,118406
2022-07-01,93,87971
2022-07-01,94,128274
2022-07-01,95,113736
2022-07-01,96,73648
2022-07-01,999,130805
2022-08-01,1,99173
2022-08-01,2,87151
2022-08-01,3,222852
2022-08-01,5,-99
2022-08-01,6,575706
2022-08-01,7,394770
2022-08-01,8,173993
2022-08-01,9,474841
2022-08-01,10,148576
2022-08-01,11,176468
2022-08-01,12,222911
2022-08-01,13,131760
2022-08-01,14,112182
2022-08-01,15,116713
2022-08-01,16,97899
2022-08-01,17,187011
2022-08-01,18,123784
2022-08-01,19,347158
2022-08-01,20,198026
2022-08-01,21,282688
2022-08-01,22,149665
2022-08-01,23,154777
2022-08-01,24,205911
2022-08-01,25,119346
2022-08-01,26,156179
2022-08-01,27,144392
2022-08-01,28,144596
2022-08-01,29,226057
2022-08-01,30,127260
2022-08-01,31,121993
2022-08-01,32,133706
2022-08-01,33,135278
2022-08-01,35,265917
2022-08-01,36,179840
2022-08-01,37,141368
2022-08-01,38,189720
2022-08-01,39,180698
2022-08-01,41,73875
2022-08-01,42,133386
2022-08-01,43,97776
2022-08-01,45,134183
2022-08-01,46,141991
2022-08-01,47,133636
2022-08-01,49,171927
2022-08-01,50,317023
2022-08-01,51,213333
2022-08-01,52,150863
2022-08-01,53,135439
2022-08-01,55,119139
2022-08-01,56,61789
2022-08-01,58,144237
2022-08-01,59,117196
2022-08-01,60,203762
2022-08-01,61,237162
2022-08-01,62,225971
2022-08-01,63,192785
2022-08-01,64,307676
2022-08-01,65,193896
2022-08-01,66,152006
2022-08-01,68,116773
2022-08-01,69,114816
2022-08-01,70,157314
2022-08-01,71,123553
2022-08-01,72,207835
2022-08-01,73,145000
2022-08-01,74,146529
2022-08-01,75,76608
2022-08-01,77,136526
2022-08-01,78,115449
2022-08-01,79,127295
2022-08-01,80,112955
2022-08-01,81,71502
2022-08-01,82,100575
2022-08-01,85,79250
2022-08-01,86,153607
2022-08-01,87,119608
2022-08-01,88,115633
2022-08-01,90,72142
2022-08-01,91,122339
2022-08-01,92,133162
2022-08-01,93,97582
2022-08-01,94,141156
2022-08-01,95,130274
2022-08-01,96,84041
2022-08-01,999,135338
2022-09-01,1,100136
2022-09-01,2,90238
2022-09-01,3,210335
2022-09-01,5,-99
2022-09-01,6,616071
2022-09-01,7,394656
2022-09-01,8,194247
2022-09-01,9,523681
2022-09-01,10,156915
2022-09-01,11,182400
2022-09-01,12,251701
2022-09-01,13,141425
2022-09-01,14,113462
2022-09-01,15,117667
2022-09-01,16,105463
2022-09-01,17,190461
2022-09-01,18,134907
2022-09-01,19,348228
2022-09-01,20,207815
2022-09-01,21,327836
2022-09-01,22,150537
2022-09-01,23,164191
2022-09-01,24,234254
2022-09-01,25,118868
2022-09-01,26,161266
2022-09-01,27,146904
2022-09-01,28,145390
2022-09-01,29,227970
2022-09-01,30,128890
2022-09-01,31,126759
2022-09-01,32,140520
2022-09-01,33,142837
2022-09-01,35,305853
2022-09-01,36,199836
2022-09-01,37,154778
2022-09-01,38,211132
2022-09-01,39,199894
2022-09-01,41,79438
2022-09-01,42,142693
2022-09-01,43,104218
2022-09-01,45,141272
2022-09-01,46,153287
2022-09-01,47,143649
2022-09-01,49,186896
2022-09-01,50,333966
2022-09-01,51,250000
2022-09-01,52,167342
2022-09-01,53,155214
2022-09-01,55,121800
2022-09-01,56,64727
2022-09-01,58,150394
2022-09-01,59,121030
2022-09-01,60,208864
2022-09-01,61,287744
2022-09-01,62,238955
2022-09-01,63,203216
2022-09-01,64,306440
2022-09-01,65,205232
2022-09-01,66,163314
2022-09-01,68,120000
2022-09-01,69,120482
2022-09-01,70,163702
2022-09-01,71,132837
2022-09-01,72,225309
2022-09-01,73,152823
2022-09-01,74,159444
2022-09-01,75,82511
2022-09-01,77,146034
2022-09-01,78,121028
2022-09-01,79,144724
2022-09-01,80,112349
2022-09-01,81,76070
2022-09-01,82,115024
2022-09-01,85,87767
2022-09-01,86,163023
2022-09-01,87,125766
2022-09-01,88,121989
2022-09-01,90,71047
2022-09-01,91,127476
2022-09-01,92,139500
2022-09-01,93,98685
2022-09-01,94,147320
2022-09-01,95,140478
2022-09-01,96,85318
2022-09-01,999,157301
2022-10-01,1,110904
2022-10-01,2,98915
2022-10-01,3,176334
2022-10-01,5,-99
2022-10-01,6,628350
2022-10-01,7,431760
2022-10-01,8,200171
2022-10-01,9,532159
2022-10-01,10,163776
2022-10-01,11,200000
2022-10-01,12,257647
2022-10-01,13,146926
2022-10-01,14,120682
2022-10-01,15,116881
2022-10-01,16,108302
2022-10-01,17,208337
2022-10-01,18,134352
2022-10-01,19,380032
2022-10-01,20,220779
2022-10-01,21,337778
2022-10-01,22,158295
2022-10-01,23,175634
2022-10-01,24,234176
2022-10-01,25,123231
2022-10-01,26,175931
2022-10-01,27,152798
2022-10-01,28,150447
2022-10-01,29,250000
2022-10-01,30,135571
2022-10-01,31,129925
2022-10-01,32,142358
2022-10-01,33,145930
2022-10-01,35,297964
2022-10-01,36,207549
2022-10-01,37,159448
2022-10-01,38,218031
2022-10-01,39,207949
2022-10-01,41,86113
2022-10-01,42,154309
2022-10-01,43,111283
2022-10-01,45,147567
2022-10-01,46,153830
2022-10-01,47,144468
2022-10-01,49,197150
2022-10-01,50,365226
2022-10-01,51,256670
2022-10-01,52,171976
2022-10-01,53,152065
2022-10-01,55,123883
2022-10-01,56,66054
2022-10-01,58,155863
2022-10-01,59,131610
2022-10-01,60,225184
2022-10-01,61,261838
2022-10-01,62,254932
2022-10-01,63,214561
2022-10-01,64,480701
2022-10-01,65,216203
2022-10-01,66,166116
2022-10-01,68,129230
2022-10-01,69,129815
2022-10-01,70,167800
2022-10-01,71,139206
2022-10-01,72,243452
2022-10-01,73,162918
2022-10-01,74,165551
2022-10-01,75,84579
2022-10-01,77,147771
2022-10-01,78,122807
2022-10-01,79,147726
2022-10-01,80,124019
2022-10-01,81,76523
2022-10-01,82,114092
2022-10-01,85,92260
2022-10-01,86,163004
2022-10-01,87,126648
2022-10-01,88,122261
2022-10-01,90,64013
2022-10-01,91,132412
2022-10-01,92,148708
2022-10-01,93,100000
2022-10-01,94,155551
2022-10-01,95,139710
2022-10-01,96,87031
2022-10-01,999,156859
2022-11-01,1,110228
2022-11-01,2,101882
2022-11-01,3,182638
2022-11-01,5,-99
2022-11-01,6,696158
2022-11-01,7,464378
2022-11-01,8,212595
2022-11-01,9,606762
2022-11-01,10,175118
2022-11-01,11,210454
2022-11-01,12,257683
2022-11-01,13,147271
2022-11-01,14,138207
2022-11-01,15,139125
2022-11-01,16,113587
2022-11-01,17,216992
2022-11-01,18,149914
2022-11-01,19,399012
2022-11-01,20,239607
2022-11-01,21,353000
2022-11-01,22,169277
2022-11-01,23,188130
2022-11-01,24,246201
2022-11-01,25,137088
2022-11-01,26,192085
2022-11-01,27,165213
2022-11-01,28,165333
2022-11-01,29,272048
2022-11-01,30,141739
2022-11-01,31,138566
2022-11-01,32,154198
2022-11-01,33,153354
2022-11-01,35,325132
2022-11-01,36,226686
2022-11-01,37,176175
2022-11-01,38,264529
2022-11-01,39,243647
2022-11-01,41,96768
2022-11-01,42,169872
2022-11-01,43,124090
2022-11-01,45,154605
2022-11-01,46,163390
2022-11-01,47,152935
2022-11-01,49,224104
2022-11-01,50,380059
2022-11-01,51,283223
2022-11-01,52,193363
2022-11-01,53,195185
2022-11-01,55,126695
2022-11-01,56,69273
2022-11-01,58,167972
2022-11-01,59,144578
2022-11-01,60,244360
2022-11-01,61,278013
2022-11-01,62,270380
2022-11-01,63,225055
2022-11-01,64,490717
2022-11-01,65,237234
2022-11-01,66,176501
2022-11-01,68,140000
2022-11-01,69,138000
2022-11-01,70,181078
2022-11-01,71,151172
2022-11-01,72,252907
2022-11-01,73,172958
2022-11-01,74,171319
2022-11-01,75,90862
2022-11-01,77,157377
2022-11-01,78,139094
2022-11-01,79,149942
2022-11-01,80,134186
2022-11-01,81,84627
2022-11-01,82,119700
2022-11-01,85,99331
2022-11-01,86,181449
2022-11-01,87,141783
2022-11-01,88,137115
2022-11-01,90,57349
2022-11-01,91,141349
2022-11-01,92,152071
2022-11-01,93,103776
2022-11-01,94,168103
2022-11-01,95,150000
2022-11-01,96,92783
2022-11-01,999,165225
2022-12-01,1,204308
2022-12-01,2,172365
2022-12-01,3,330507
2022-12-01,5,-99
2022-12-01,6,1122791
2022-12-01,7,808392
2022-12-01,8,360109
2022-12-01,9,935591
2022-12-01,10,295777
2022-12-01,11,330544
2022-12-01,12,388035
2022-12-01,13,266816
2022-12-01,14,223487
2022-12-01,15,234565
2022-12-01,16,205224
2022-12-01,17,377340
2022-12-01,18,243449
2022-12-01,19,680868
2022-12-01,20,376283
2022-12-01,21,543448
2022-12-01,22,289244
2022-12-01,23,314652
2022-12-01,24,406057
2022-12-01,25,238916
2022-12-01,26,319586
2022-12-01,27,287887
2022-12-01,28,285774
2022-12-01,29,450657
2022-12-01,30,235209
2022-12-01,31,237256
2022-12-01,32,253390
2022-12-01,33,242571
2022-12-01,35,501490
2022-12-01,36,355282
2022-12-01,37,270720
2022-12-01,38,398747
2022-12-01,39,373970
2022-12-01,41,151937
2022-12-01,42,271903
2022-12-01,43,203517
2022-12-01,45,241822
2022-12-01,46,251019
2022-12-01,47,228829
2022-12-01,49,341351
2022-12-01,50,557027
2022-12-01,51,420000
2022-12-01,52,291098
2022-12-01,53,287311
2022-12-01,55,206556
2022-12-01,56,116127
2022-12-01,58,273735
2022-12-01,59,228993
2022-12-01,60,392342
2022-12-01,61,445258
2022-12-01,62,406901
2022-12-01,63,349141
2022-12-01,64,567419
2022-12-01,65,369797
2022-12-01,66,271432
2022-12-01,68,220364
2022-12-01,69,219015
2022-12-01,70,284365
2022-12-01,71,235741
2022-12-01,72,390555
2022-12-01,73,279034
2022-12-01,74,278425
2022-12-01,75,134561
2022-12-01,77,245137
2022-12-01,78,185847
2022-12-01,79,229203
2022-12-01,80,199051
2022-12-01,81,120022
2022-12-01,82,186339
2022-12-01,85,153959
2022-12-01,86,305485
2022-12-01,87,245840
2022-12-01,88,208881
2022-12-01,90,116094
2022-12-01,91,219896
2022-12-01,92,254207
2022-12-01,93,169944
2022-12-01,94,271310
2022-12-01,95,223958
2022-12-01,96,145970
2022-12-01,999,227385
2023-01-01,1,127733
2023-01-01,2,109745
2023-01-01,3,266464
2023-01-01,5,-99
2023-01-01,6,827649
2023-01-01,7,639841
2023-01-01,8,264363
2023-01-01,9,681364
2023-01-01,10,205553
2023-01-01,11,246600
2023-01-01,12,276504
2023-01-01,13,167081
2023-01-01,14,149633
2023-01-01,15,144047
2023-01-01,16,130494
2023-01-01,17,261273
2023-01-01,18,168069
2023-01-01,19,481453
2023-01-01,20,281579
2023-01-01,21,412606
2023-01-01,22,195701
2023-01-01,23,219521
2023-01-01,24,299269
2023-01-01,25,159927
2023-01-01,26,202174
2023-01-01,27,195008
2023-01-01,28,194371
2023-01-01,29,308355
2023-01-01,30,159447
2023-01-01,31,158179
2023-01-01,32,175100
2023-01-01,33,172909
2023-01-01,35,415698
2023-01-01,36,255099
2023-01-01,37,185165
2023-01-01,38,275264
2023-01-01,39,271676
2023-01-01,41,103595
2023-01-01,42,189913
2023-01-01,43,141758
2023-01-01,45,169635
2023-01-01,46,172173
2023-01-01,47,156059
2023-01-01,49,240026
2023-01-01,50,428873
2023-01-01,51,355721
2023-01-01,52,209591
2023-01-01,53,205220
2023-01-01,55,150258
2023-01-01,56,84966
2023-01-01,58,197266
2023-01-01,59,155691
2023-01-01,60,294553
2023-01-01,61,394958
2023-01-01,62,303750
2023-01-01,63,254967
2023-01-01,64,407751
2023-01-01,65,270290
2023-01-01,66,190505
2023-01-01,68,150000
2023-01-01,69,150345
2023-01-01,70,202556
2023-01-01,71,163944
2023-01-01,72,290377
2023-01-01,73,202500
2023-01-01,74,202534
2023-01-01,75,95000
2023-01-01,77,169250
2023-01-01,78,151800
2023-01-01,79,160051
2023-01-01,80,169725
2023-01-01,81,95845
2023-01-01,82,129663
2023-01-01,85,117057
2023-01-01,86,205004
2023-01-01,87,156332
2023-01-01,88,155158
2023-01-01,90,95323
2023-01-01,91,155545
2023-01-01,92,172353
2023-01-01,93,123457
2023-01-01,94,192602
2023-01-01,95,152407
2023-01-01,96,103679
2023-01-01,999,179808
2023-02-01,1,130094
2023-02-01,2,120374
2023-02-01,3,211407
2023-02-01,5,-99
2023-02-01,6,1173824
2023-02-01,7,597701
2023-02-01,8,265346
2023-02-01,9,720603
2023-02-01,10,200780
2023-02-01,11,236658
2023-02-01,12,265906
2023-02-01,13,175091
2023-02-01,14,155857
2023-02-01,15,157072
2023-02-01,16,126876
2023-02-01,17,241202
2023-02-01,18,170647
2023-02-01,19,457967
2023-02-01,20,275547
2023-02-01,21,392259
2023-02-01,22,200635
2023-02-01,23,218083
2023-02-01,24,292342
2023-02-01,25,153314
2023-02-01,26,214472
2023-02-01,27,192174
2023-02-01,28,183976
2023-02-01,29,329167
2023-02-01,30,163787
2023-02-01,31,154454
2023-02-01,32,177846
2023-02-01,33,180442
2023-02-01,35,397255
2023-02-01,36,263667
2023-02-01,37,203400
2023-02-01,38,308487
2023-02-01,39,288050
2023-02-01,41,110163
2023-02-01,42,198030
2023-02-01,43,142402
2023-02-01,45,183955
2023-02-01,46,190147
2023-02-01,47,175052
2023-02-01,49,273596
2023-02-01,50,431102
2023-02-01,51,340851
2023-02-01,52,228164
2023-02-01,53,237005
2023-02-01,55,157143
2023-02-01,56,86708
2023-02-01,58,193191
2023-02-01,59,164105
2023-02-01,60,278989
2023-02-01,61,339105
2023-02-01,62,317253
2023-02-01,63,263049
2023-02-01,64,449846
2023-02-01,65,270393
2023-02-01,66,206079
2023-02-01,68,156568
2023-02-01,69,163301
2023-02-01,70,213556
2023-02-01,71,177091
2023-02-01,72,300071
2023-02-01,73,202725
2023-02-01,74,209900
2023-02-01,75,104045
2023-02-01,77,184796
2023-02-01,78,162590
2023-02-01,79,168317
2023-02-01,80,170019
2023-02-01,81,104416
2023-02-01,82,142501
2023-02-01,85,119131
2023-02-01,86,209748
2023-02-01,87,164009
2023-02-01,88,158174
2023-02-01,90,59786
2023-02-01,91,170830
2023-02-01,92,185549
2023-02-01,93,126359
2023-02-01,94,199430
2023-02-01,95,170695
2023-02-01,96,107592
2023-02-01,999,196571
2023-03-01,1,138965
2023-03-01,2,123065
2023-03-01,3,245026
2023-03-01,5,-99
2023-03-01,6,902568
2023-03-01,7,667065
2023-03-01,8,282322
2023-03-01,9,728509
2023-03-01,10,221204
2023-03-01,11,274460
2023-03-01,12,321845
2023-03-01,13,195187
2023-03-01,14,167555
2023-03-01,15,173976
2023-03-01,16,147839
2023-03-01,17,261071
2023-03-01,18,184875
2023-03-01,19,482373
2023-03-01,20,310711
2023-03-01,21,397853
2023-03-01,22,224133
2023-03-01,23,233116
2023-03-01,24,323828
2023-03-01,25,175071
2023-03-01,26,240559
2023-03-01,27,210508
2023-03-01,28,209598
2023-03-01,29,330690
2023-03-01,30,185204
2023-03-01,31,180162
2023-03-01,32,196716
2023-03-01,33,197195
2023-03-01,35,508620
2023-03-01,36,297157
2023-03-01,37,216349
2023-03-01,38,337015
2023-03-01,39,320036
2023-03-01,41,120835
2023-03-01,42,217964
2023-03-01,43,155600
2023-03-01,45,194356
2023-03-01,46,206389
2023-03-01,47,191590
2023-03-01,49,291362
2023-03-01,50,478049
2023-03-01,51,408000
2023-03-01,52,246508
2023-03-01,53,252049
2023-03-01,55,170246
2023-03-01,56,95595
2023-03-01,58,210213
2023-03-01,59,172491
2023-03-01,60,312754
2023-03-01,61,432699
2023-03-01,62,342000
2023-03-01,63,294546
2023-03-01,64,495641
2023-03-01,65,287542
2023-03-01,66,224096
2023-03-01,68,167925
2023-03-01,69,173044
2023-03-01,70,234276
2023-03-01,71,192771
2023-03-01,72,333035
2023-03-01,73,233345
2023-03-01,74,218356
2023-03-01,75,113844
2023-03-01,77,199404
2023-03-01,78,172666
2023-03-01,79,188722
2023-03-01,80,200662
2023-03-01,81,110829
2023-03-01,82,156451
2023-03-01,85,133800
2023-03-01,86,218765
2023-03-01,87,168463
2023-03-01,88,163457
2023-03-01,90,94674
2023-03-01,91,184752
2023-03-01,92,196076
2023-03-01,93,129391
2023-03-01,94,209345
2023-03-01,95,187635
2023-03-01,96,112491
2023-03-01,999,219571
2023-04-01,1,140900
2023-04-01,2,126195
2023-04-01,3,259530
2023-04-01,5,-99
2023-04-01,6,1002984
2023-04-01,7,655986
2023-04-01,8,300000
2023-04-01,9,823078
2023-04-01,10,233940
2023-04-01,11,299597
2023-04-01,12,263886
2023-04-01,13,198227
2023-04-01,14,178686
2023-04-01,15,174917
2023-04-01,16,146293
2023-04-01,17,305714
2023-04-01,18,205314
2023-04-01,19,515447
2023-04-01,20,335492
2023-04-01,21,468176
2023-04-01,22,221302
2023-04-01,23,254615
2023-04-01,24,358542
2023-04-01,25,182389
2023-04-01,26,256750
2023-04-01,27,225411
2023-04-01,28,221468
2023-04-01,29,361631
2023-04-01,30,181879
2023-04-01,31,177340
2023-04-01,32,210047
2023-04-01,33,216656
2023-04-01,35,470343
2023-04-01,36,320165
2023-04-01,37,246563
2023-04-01,38,347187
2023-04-01,39,321643
2023-04-01,41,127013
2023-04-01,42,232904
2023-04-01,43,164532
2023-04-01,45,225640
2023-04-01,46,238473
2023-04-01,47,219045
2023-04-01,49,293108
2023-04-01,50,484200
2023-04-01,51,413915
2023-04-01,52,267657
2023-04-01,53,237389
2023-04-01,55,185905
2023-04-01,56,99837
2023-04-01,58,234056
2023-04-01,59,199503
2023-04-01,60,336749
2023-04-01,61,490920
2023-04-01,62,360069
2023-04-01,63,319288
2023-04-01,64,550516
2023-04-01,65,319827
2023-04-01,66,256868
2023-04-01,68,185303
2023-04-01,69,190889
2023-04-01,70,239288
2023-04-01,71,212048
2023-04-01,72,352320
2023-04-01,73,249604
2023-04-01,74,214213
2023-04-01,75,127862
2023-04-01,77,226880
2023-04-01,78,187018
2023-04-01,79,217589
2023-04-01,80,207779
2023-04-01,81,117754
2023-04-01,82,171380
2023-04-01,85,143096
2023-04-01,86,240346
2023-04-01,87,185760
2023-04-01,88,175069
2023-04-01,90,115280
2023-04-01,91,213913
2023-04-01,92,222335
2023-04-01,93,150000
2023-04-01,94,234312
2023-04-01,95,217942
2023-04-01,96,128200
2023-04-01,999,238154
2023-05-01,1,145561
2023-05-01,2,138792
2023-05-01,3,338498
2023-05-01,5,-99
2023-05-01,6,1062388
2023-05-01,7,651689
2023-05-01,8,332667
2023-05-01,9,856306
2023-05-01,10,256125
2023-05-01,11,314978
2023-05-01,12,295837
2023-05-01,13,212255
2023-05-01,14,214395
2023-05-01,15,200392
2023-05-01,16,167092
2023-05-01,17,318355
2023-05-01,18,233806
2023-05-01,19,616836
2023-05-01,20,347634
2023-05-01,21,492000
2023-05-01,22,262036
2023-05-01,23,287707
2023-05-01,24,385817
2023-05-01,25,209852
2023-05-01,26,270338
2023-05-01,27,252732
2023-05-01,28,251538
2023-05-01,29,399478
2023-05-01,30,213933
2023-05-01,31,205969
2023-05-01,32,233712
2023-05-01,33,237576
2023-05-01,35,480710
2023-05-01,36,339399
2023-05-01,37,269424
2023-05-01,38,416317
2023-05-01,39,370328
2023-05-01,41,145656
2023-05-01,42,258523
2023-05-01,43,187171
2023-05-01,45,237039
2023-05-01,46,253320
2023-05-01,47,235551
2023-05-01,49,328151
2023-05-01,50,484746
2023-05-01,51,443261
2023-05-01,52,293157
2023-05-01,53,273318
2023-05-01,55,223048
2023-05-01,56,116146
2023-05-01,58,259273
2023-05-01,59,210184
2023-05-01,60,350084
2023-05-01,61,399866
2023-05-01,62,383975
2023-05-01,63,340286
2023-05-01,64,564436
2023-05-01,65,336494
2023-05-01,66,270129
2023-05-01,68,200000
2023-05-01,69,198752
2023-05-01,70,258097
2023-05-01,71,229117
2023-05-01,72,374000
2023-05-01,73,257775
2023-05-01,74,223535
2023-05-01,75,132216
2023-05-01,77,244712
2023-05-01,78,211940
2023-05-01,79,241985
2023-05-01,80,231222
2023-05-01,81,130581
2023-05-01,82,190257
2023-05-01,85,154359
2023-05-01,86,258657
2023-05-01,87,204784
2023-05-01,88,200524
2023-05-01,90,119916
2023-05-01,91,226999
2023-05-01,92,237614
2023-05-01,93,159611
2023-05-01,94,254185
2023-05-01,95,227898
2023-05-01,96,137206
2023-05-01,999,248103
2023-06-01,1,223580
2023-06-01,2,210372
2023-06-01,3,556191
2023-06-01,5,-99
2023-06-01,6,1684782
2023-06-01,7,1132086
2023-06-01,8,526296
2023-06-01,9,1410708
2023-06-01,10,428304
2023-06-01,11,472983
2023-06-01,12,598574
2023-06-01,13,369520
2023-06-01,14,316174
2023-06-01,15,334569
2023-06-01,16,267271
2023-06-01,17,503121
2023-06-01,18,346754
2023-06-01,19,892879
2023-06-01,20,568102
2023-06-01,21,785294
2023-06-01,22,400056
2023-06-01,23,435956
2023-06-01,24,603382
2023-06-01,25,310453
2023-06-01,26,446862
2023-06-01,27,381792
2023-06-01,28,376017
2023-06-01,29,609084
2023-06-01,30,335332
2023-06-01,31,327086
2023-06-01,32,356301
2023-06-01,33,346225
2023-06-01,35,730411
2023-06-01,36,524936
2023-06-01,37,397923
2023-06-01,38,563873
2023-06-01,39,553378
2023-06-01,41,202151
2023-06-01,42,376579
2023-06-01,43,268599
2023-06-01,45,355936
2023-06-01,46,381175
2023-06-01,47,354064
2023-06-01,49,487564
2023-06-01,50,822113
2023-06-01,51,645392
2023-06-01,52,428880
2023-06-01,53,381862
2023-06-01,55,337466
2023-06-01,56,176722
2023-06-01,58,393812
2023-06-01,59,292949
2023-06-01,60,545578
2023-06-01,61,661161
2023-06-01,62,589426
2023-06-01,63,517318
2023-06-01,64,936439
2023-06-01,65,539411
2023-06-01,66,406225
2023-06-01,68,300000
2023-06-01,69,300938
2023-06-01,70,409805
2023-06-01,71,339653
2023-06-01,72,585652
2023-06-01,73,395644
2023-06-01,74,378135
2023-06-01,75,201319
2023-06-01,77,362419
2023-06-01,78,268803
2023-06-01,79,365851
2023-06-01,80,314181
2023-06-01,81,178350
2023-06-01,82,278700
2023-06-01,85,220127
2023-06-01,86,407873
2023-06-01,87,319307
2023-06-01,88,299932
2023-06-01,90,213417
2023-06-01,91,324563
2023-06-01,92,368715
2023-06-01,93,232539
2023-06-01,94,386649
2023-06-01,95,342389
2023-06-01,96,197691
2023-06-01,999,346429
2023-07-01,1,161605
2023-07-01,2,155926
2023-07-01,3,508143
2023-07-01,5,-99
2023-07-01,6,1263632
2023-07-01,7,797499
2023-07-01,8,400240
2023-07-01,9,1056956
2023-07-01,10,309186
2023-07-01,11,364186
2023-07-01,12,460827
2023-07-01,13,272317
2023-07-01,14,236742
2023-07-01,15,227042
2023-07-01,16,195026
2023-07-01,17,380788
2023-07-01,18,257311
2023-07-01,19,724299
2023-07-01,20,413284
2023-07-01,21,590668
2023-07-01,22,291944
2023-07-01,23,310352
2023-07-01,24,389702
2023-07-01,25,238388
2023-07-01,26,317079
2023-07-01,27,284583
2023-07-01,28,286535
2023-07-01,29,450007
2023-07-01,30,244497
2023-07-01,31,236785
2023-07-01,32,263345
2023-07-01,33,262853
2023-07-01,35,546850
2023-07-01,36,389676
2023-07-01,37,284598
2023-07-01,38,389109
2023-07-01,39,394751
2023-07-01,41,157760
2023-07-01,42,287540
2023-07-01,43,205070
2023-07-01,45,277427
2023-07-01,46,286060
2023-07-01,47,262623
2023-07-01,49,389574
2023-07-01,50,634152
2023-07-01,51,524095
2023-07-01,52,315933
2023-07-01,53,293227
2023-07-01,55,270926
2023-07-01,56,140000
2023-07-01,58,292336
2023-07-01,59,234041
2023-07-01,60,417009
2023-07-01,61,498960
2023-07-01,62,446000
2023-07-01,63,395605
2023-07-01,64,650702
2023-07-01,65,406373
2023-07-01,66,307879
2023-07-01,68,224585
2023-07-01,69,233999
2023-07-01,70,312167
2023-07-01,71,258934
2023-07-01,72,440399
