fecha,clae2,salario_median,salario_normalizado
2021-06-01,6,408579,2.6091654360407106
2021-06-01,7,330442,2.850284215883312
2021-06-01,8,132144,2.909587321858125
2021-06-01,9,306114,2.291166700139839
2021-06-01,10,120264,2.7418357711869072
2021-06-01,11,138236,2.6947201528299862
2021-06-01,12,177807,2.654050389645929
2021-06-01,13,96445,2.948727094841116
2021-06-01,14,81977,2.533242687844749
2021-06-01,15,90716,2.4358465445676374
2021-06-01,16,73145,2.940837482326295
2021-06-01,17,141734,2.7873279437817216
2021-06-01,18,97624,2.5035539503771935
2021-06-01,19,264300,2.6396586321148483
2021-06-01,20,150900,2.6268185583251493
2021-06-01,21,223045,2.8796163007623634
2021-06-01,22,112866,2.5814808532050466
2021-06-01,23,126803,2.7511942171323605
2021-06-01,24,169522,2.851537443649494
2021-06-01,25,90868,2.6951801868604477
2021-06-01,26,128458,2.7519785196941484
2021-06-01,27,110190,2.710751120869389
2021-06-01,28,107837,2.6619299364367555
2021-06-01,29,186570,2.991577819319304
2021-06-01,30,92632,2.5859510765258054
2021-06-01,31,91536,2.857515979406921
2021-06-01,32,99686,2.6417734434006017
2021-06-01,33,101302,2.4099249837438346
2021-06-01,35,205156,2.458076729529606
2021-06-01,36,143956,2.572936292915858
2021-06-01,37,105167,2.4048707052613523
2021-06-01,38,157794,2.456680164044387
2021-06-01,39,140924,2.9478616477183586
2021-06-01,41,53830,2.5705246821464813
2021-06-01,42,104706,2.416176145377626
2021-06-01,43,75666,2.6335173137886727
2021-06-01,45,103834,2.699283156451267
2021-06-01,46,108801,2.7054325730590625
2021-06-01,47,103006,2.7434369978426654
2021-06-01,49,126547,2.4996321078491888
2021-06-01,50,235919,2.8514443414850326
2021-06-01,51,156056,1.825396067254184
2021-06-01,52,115792,2.541485818385343
2021-06-01,53,117735,2.5165027376910776
2021-06-01,55,62575,1.843522751265596
2021-06-01,56,44526,2.4735292483750904
2021-06-01,58,110112,2.5632080449424253
2021-06-01,59,67877,1.9811112867723064
2021-06-01,60,164623,2.7468908516507966
2021-06-01,61,199627,2.644664631621945
2021-06-01,62,174863,2.9858105569911326
2021-06-01,63,146708,2.66110008510098
2021-06-01,64,228296,2.527756350873049
2021-06-01,65,151054,2.6354327354357885
2021-06-01,66,112943,2.779736243001005
2021-06-01,68,86202,2.5305956694155842
2021-06-01,69,85185,2.6649112973656424
2021-06-01,70,117285,2.920715953307393
2021-06-01,71,95800,2.6170394399863413
2021-06-01,72,146064,2.784664366194498
2021-06-01,73,112771,2.8217499098167353
2021-06-01,74,110658,2.8716169897128374
2021-06-01,75,58296,2.763291054238641
2021-06-01,77,100606,2.619726195048596
2021-06-01,78,80541,2.6214928935662365
2021-06-01,79,75763,1.929407270643662
2021-06-01,80,73710,2.1941037121559774
2021-06-01,81,48924,2.08882026029844
2021-06-01,82,79102,2.7394473913570483
2021-06-01,85,59886,2.469856784929939
2021-06-01,86,107040,2.6193457345498
2021-06-01,87,83637,2.6557259927444385
2021-06-01,88,85420,2.7402357847461705
2021-06-01,90,58950,2.7181451752346772
2021-06-01,91,78000,2.310694615538434
2021-06-01,92,56294,1.4308365863835755
2021-06-01,93,77117,2.7083462594311736
2021-06-01,94,108110,2.600527594473889
2021-06-01,95,99421,2.7954665273290047
2021-06-01,96,64121,2.704662010397517
2021-07-01,1,45862,1.8479143372316742
2021-07-01,2,42400,1.9833396352183117
2021-07-01,3,138508,2.3626769773127876
2021-07-01,6,276704,1.7670181600478947
2021-07-01,7,236400,2.039108795597457
2021-07-01,8,95863,2.1107410812090253
2021-07-01,9,223419,1.6722207183550661
2021-07-01,10,87958,2.0053082448784174
2021-07-01,11,102010,1.988544248894549
2021-07-01,12,134547,2.008326543812622
2021-07-01,13,66937,2.046544098163511
2021-07-01,14,59965,1.8530307010089462
2021-07-01,15,67130,1.8025307391951308
2021-07-01,16,50970,2.049278644803763
2021-07-01,17,99484,1.9564432892543835
2021-07-01,18,69584,1.7844720364157034
2021-07-01,19,182231,1.8200061755161592
2021-07-01,20,115095,2.003536659843824
2021-07-01,21,150108,1.937965180456127
2021-07-01,22,82304,1.882464162300322
2021-07-01,23,89505,1.9419543575816969
2021-07-01,24,119852,2.0160360643236817
2021-07-01,25,66063,1.9594542488506599
2021-07-01,26,92751,1.9870211250381602
2021-07-01,27,78506,1.931302545557421
2021-07-01,28,77508,1.9132659988069034
2021-07-01,29,124706,1.9996124968431854
2021-07-01,30,69126,1.9297484035314234
2021-07-01,31,63904,1.994916766605706
2021-07-01,32,71827,1.903483549536896
2021-07-01,33,72289,1.719719918164084
2021-07-01,35,151152,1.8110277731183053
2021-07-01,36,101923,1.8216773582404553
2021-07-01,37,78460,1.7941574404024618
2021-07-01,38,131571,2.048416706994461
2021-07-01,39,109985,2.3006767003796633
2021-07-01,41,42210,2.0156389900316363
2021-07-01,42,79017,1.823381568193837
2021-07-01,43,56551,1.9682292920474616
2021-07-01,45,73242,1.9040092546256882
2021-07-01,46,75652,1.8811535281575005
2021-07-01,47,71065,1.8927280959525563
2021-07-01,49,101178,1.9985284313967557
2021-07-01,50,164918,1.993287941662302
2021-07-01,51,110180,1.2887818391479084
2021-07-01,52,90910,1.9953578463919053
2021-07-01,53,97561,2.085297690507319
2021-07-01,55,51525,1.5179785818451432
2021-07-01,56,33016,1.8341203266485195
2021-07-01,58,76538,1.7816660976442473
2021-07-01,59,65174,1.9022194116430942
2021-07-01,60,117628,1.9627347156714425
2021-07-01,61,131725,1.7450968486246887
2021-07-01,62,127197,2.171906838025203
2021-07-01,63,103861,1.8839089616017726
2021-07-01,64,163667,1.8121662170092305
2021-07-01,65,108128,1.886504632894203
2021-07-01,66,79019,1.944803823040794
2021-07-01,68,62255,1.8275937147568175
2021-07-01,69,61117,1.911972574527158
2021-07-01,70,84666,2.108414007782101
2021-07-01,71,69367,1.894949632917876
2021-07-01,72,108426,2.0671076964139323
2021-07-01,73,81791,2.0465700124484183
2021-07-01,74,83250,2.160369014382997
2021-07-01,75,40000,1.8960416181135178
2021-07-01,77,71474,1.8611445645876326
2021-07-01,78,67209,2.187555603775632
2021-07-01,79,57829,1.4726937034443242
2021-07-01,80,64190,1.9107246952013592
2021-07-01,81,37993,1.6221189630757626
2021-07-01,82,55982,1.9387593722402756
2021-07-01,85,46547,1.9197211997484198
2021-07-01,86,80717,1.9752030050042622
2021-07-01,87,62856,1.99586681731703
2021-07-01,88,62425,2.002566364584169
2021-07-01,90,46213,2.130850601918917
2021-07-01,91,60832,1.8021048058004359
2021-07-01,92,54226,1.3782737899818056
2021-07-01,93,55049,1.9333188951259344
2021-07-01,94,76835,1.8482243799963116
2021-07-01,95,68358,1.9220536996726658
2021-07-01,96,47925,2.021505073974221
2021-08-01,1,55793,2.2480634210711874
2021-08-01,2,48774,2.281495456795706
2021-08-01,3,131511,2.243321771763234
2021-08-01,6,285519,1.8233103173019358
2021-08-01,7,241740,2.0851698826046077
2021-08-01,8,98020,2.158234572046657
2021-08-01,9,230952,1.7286028464255019
2021-08-01,10,88489,2.017414234987679
2021-08-01,11,104962,2.0460894172382087
2021-08-01,12,132420,1.9765777083968232
2021-08-01,13,69335,2.1198609893805673
2021-08-01,14,60640,1.8738894640070456
2021-08-01,15,67691,1.8175943433168122
2021-08-01,16,56086,2.2549704153906975
2021-08-01,17,102023,2.0063750321619556
2021-08-01,18,73057,1.873536640095741
2021-08-01,19,201406,2.01151375883361
2021-08-01,20,114331,1.9902371941144643
2021-08-01,21,159880,2.064126316061273
2021-08-01,22,82512,1.8872215561786083
2021-08-01,23,92994,2.017653801787077
2021-08-01,24,118884,1.999753291318097
2021-08-01,25,66258,1.9652380246181225
2021-08-01,26,93999,2.013757250406594
2021-08-01,27,79257,1.949777671174745
2021-08-01,28,78037,1.9263242342583258
2021-08-01,29,128526,2.0608647199755206
2021-08-01,30,70287,1.9621593327982692
2021-08-01,31,68106,2.1260922838390117
2021-08-01,32,74062,1.96271316699572
2021-08-01,33,74113,1.7631119851553454
2021-08-01,35,152496,1.8271309098751527
2021-08-01,36,104187,1.8621419985969636
2021-08-01,37,79422,1.8161556491415285
2021-08-01,38,132036,2.055656248905311
2021-08-01,39,112785,2.359247366934767
2021-08-01,41,42769,2.042332716528383
2021-08-01,42,79408,1.8324042113359935
2021-08-01,43,57060,1.985944782660398
2021-08-01,45,76205,1.981035816181297
2021-08-01,46,79300,1.9718642571629275
2021-08-01,47,74432,1.9824039631033654
2021-08-01,49,102704,2.0286708970148886
2021-08-01,50,174111,2.1043995004230287
2021-08-01,51,114266,1.3365760177171437
2021-08-01,52,92851,2.0379603057456253
2021-08-01,53,99278,2.1219973567120634
2021-08-01,55,56608,1.6677288997785515
2021-08-01,56,34819,1.9342814288095105
2021-08-01,58,79938,1.860811943263292
2021-08-01,59,64114,1.8712814213963442
2021-08-01,60,120627,2.0127758743436863
2021-08-01,61,152380,2.0187349234650225
2021-08-01,62,131067,2.237987637597186
2021-08-01,63,106439,1.9306706652538592
2021-08-01,64,172546,1.9104769567479987
2021-08-01,65,109295,1.9068652324298232
2021-08-01,66,82617,2.0333572615214224
2021-08-01,68,67844,1.9916676248327287
2021-08-01,69,64000,2.0021637968116583
2021-08-01,70,88238,2.1973665369649806
2021-08-01,71,71817,1.9618780945876728
2021-08-01,72,113679,2.1672544944998378
2021-08-01,73,84500,2.114354465062065
2021-08-01,74,85811,2.226827933852485
2021-08-01,75,42190,1.9998498967052327
2021-08-01,77,75426,1.9640525215964795
2021-08-01,78,69753,2.270359119019204
2021-08-01,79,60000,1.5279811548990896
2021-08-01,80,65088,1.9374551949098935
2021-08-01,81,41315,1.7639524375404716
2021-08-01,82,57605,1.9949668400182394
2021-08-01,85,47141,1.9442193283635951
2021-08-01,86,83062,2.032586840463149
2021-08-01,87,64217,2.0390826557154087
2021-08-01,88,66430,2.1310449915791163
2021-08-01,90,46392,2.1391041725103843
2021-08-01,91,61721,1.8284407995595855
2021-08-01,92,67273,1.7098921674740164
2021-08-01,93,59702,2.0967320873550572
2021-08-01,94,81612,1.963132532052567
2021-08-01,95,71873,2.0208865905464393
2021-08-01,96,51181,2.1588450952754217
2021-09-01,1,56313,2.2690157444622403
2021-09-01,2,50500,2.362232348550112
2021-09-01,3,122493,2.0894922385853185
2021-09-01,6,297666,1.9008804629814409
2021-09-01,7,245023,2.113487962875109
2021-09-01,8,102368,2.2539701762015114
2021-09-01,9,232716,1.7418058298207295
2021-09-01,10,89041,2.029998993067364
2021-09-01,11,109095,2.1266565516434746
2021-09-01,12,145260,2.1682349941226593
2021-09-01,13,68926,2.1073561484682335
2021-09-01,14,61061,1.886899151743638
2021-09-01,15,69093,1.855239927948893
2021-09-01,16,55110,2.2157297648643395
2021-09-01,17,101914,2.0042314480828196
2021-09-01,18,76341,1.9577543649691194
2021-09-01,19,183067,1.82835560652807
2021-09-01,20,116688,2.031267090350199
2021-09-01,21,165047,2.130834726588472
2021-09-01,22,89144,2.038909230220887
2021-09-01,23,94251,2.044926430438886
2021-09-01,24,118939,2.0006784488752327
2021-09-01,25,67141,1.991428147708735
2021-09-01,26,95654,2.0492126089680993
2021-09-01,27,81149,1.9963221953664583
2021-09-01,28,78782,1.9447143768127866
2021-09-01,29,128445,2.0595659162913007
2021-09-01,30,72197,2.015479638482744
2021-09-01,31,67523,2.1078925393014067
2021-09-01,32,76038,2.015079039075647
2021-09-01,33,77967,1.8547967582827145
2021-09-01,35,170946,2.048189595264911
2021-09-01,36,107270,1.91724468685629
2021-09-01,37,81581,1.8655258494197458
2021-09-01,38,128274,1.9970860195104356
2021-09-01,39,112236,2.347763332670927
2021-09-01,41,43898,2.0962454485763744
2021-09-01,42,80621,1.8603951733089756
2021-09-01,43,58265,2.0278842054277617
2021-09-01,45,77668,2.019068168376996
2021-09-01,46,81220,2.019606746113152
2021-09-01,47,75924,2.022141531796269
2021-09-01,49,106121,2.0961655267771166
2021-09-01,50,175588,2.1222513194472423
2021-09-01,51,122767,1.4360127069038962
2021-09-01,52,95133,2.0880472775360372
2021-09-01,53,99589,2.1286447627631264
2021-09-01,55,57593,1.696747995423723
2021-09-01,56,34869,1.9370590522748736
2021-09-01,58,81578,1.898988174679537
2021-09-01,59,66480,1.94033735056975
2021-09-01,60,118822,1.9826577378303818
2021-09-01,61,163500,2.1660530252430186
2021-09-01,62,138689,2.368134369984177
2021-09-01,63,108990,1.9769426225915137
2021-09-01,64,170724,1.8903032696431405
2021-09-01,65,116469,2.032029706353164
2021-09-01,66,85960,2.115634678097504
2021-09-01,68,69252,2.0330016855568087
2021-09-01,69,66265,2.073021624933196
2021-09-01,70,92823,2.311545525291829
2021-09-01,71,73602,2.010640259518525
2021-09-01,72,117692,2.2437610813490174
2021-09-01,73,87747,2.195600724802379
2021-09-01,74,89833,2.3312003563851986
2021-09-01,75,43443,2.0592434003926385
2021-09-01,77,78126,2.0343590711723616
2021-09-01,78,70231,2.285917326678963
2021-09-01,79,62057,1.5803654421595468
2021-09-01,80,64215,1.9114688627878997
2021-09-01,81,44141,1.884609089809366
2021-09-01,82,58497,2.0258584366035404
2021-09-01,85,48716,2.009176487570499
2021-09-01,86,94806,2.319970961413755
2021-09-01,87,73703,2.340291651341432
2021-09-01,88,72485,2.3252867110433875
2021-09-01,90,47526,2.1913921560339826
2021-09-01,91,65444,1.9387320310166314
2021-09-01,92,72084,1.832174379025716
2021-09-01,93,59774,2.0992607247589894
2021-09-01,94,83309,2.0039529494776174
2021-09-01,95,74427,2.0926985971727885
2021-09-01,96,52154,2.1998868154001356
2021-10-01,1,64039,2.5803189185377695
2021-10-01,2,54122,2.5316582013510724
2021-10-01,3,133400,2.275544436231307
2021-10-01,6,314475,2.008221911794053
2021-10-01,7,262452,2.2638247953559385
2021-10-01,8,109805,2.4177203344581017
2021-10-01,9,248108,1.8570100930970004
2021-10-01,10,92748,2.114512939084375
2021-10-01,11,111000,2.163791899101019
2021-10-01,12,153365,2.2892149240921222
2021-10-01,13,75751,2.3160249485334585
2021-10-01,14,66735,2.0622363684121074
2021-10-01,15,72727,1.9528177129367539
2021-10-01,16,58167,2.3386382368510983
2021-10-01,17,108434,2.132453174651299
2021-10-01,18,78268,2.0071720129079136
2021-10-01,19,191167,1.9092532036530425
2021-10-01,20,121848,2.1210907070563474
2021-10-01,21,165654,2.1386713832925577
2021-10-01,22,89351,2.04364375201322
2021-10-01,23,99069,2.1494606586365133
2021-10-01,24,132886,2.235281584318299
2021-10-01,25,70252,2.083701616491176
2021-10-01,26,109950,2.3554783527718914
2021-10-01,27,84843,2.0871971807597927
2021-10-01,28,82876,2.0457737642194473
2021-10-01,29,139872,2.242793443446587
2021-10-01,30,73206,2.0436472764071607
2021-10-01,31,69967,2.1841878663166847
2021-10-01,32,77182,2.045396122911394
2021-10-01,33,81641,1.9421994195359458
2021-10-01,35,165960,1.988449833457142
2021-10-01,36,110624,1.977190978267831
2021-10-01,37,87190,1.993787754635364
2021-10-01,38,136317,2.1223067412071352
2021-10-01,39,119883,2.507724006651954
2021-10-01,41,46259,2.2089894347281085
2021-10-01,42,85605,1.975405028604394
2021-10-01,43,61513,2.1409292221484235
2021-10-01,45,79326,2.0621697677894835
2021-10-01,46,81943,2.037584777108471
2021-10-01,47,76524,2.0381217873027992
2021-10-01,49,108577,2.1446779091874273
2021-10-01,50,190881,2.307090769912574
2021-10-01,51,130392,1.5252027733724276
2021-10-01,52,97710,2.144609120789276
2021-10-01,53,85366,1.8246381509809022
2021-10-01,55,62272,1.83459606499099
2021-10-01,56,38051,2.1138270096105773
2021-10-01,58,86164,2.0057419535056957
2021-10-01,59,71968,2.1005144170548102
2021-10-01,60,129245,2.156575375990033
2021-10-01,61,144441,1.9135588074564331
2021-10-01,62,144578,2.468689881270846
2021-10-01,63,119251,2.163064360828155
2021-10-01,64,239690,2.653913865073243
2021-10-01,65,121857,2.1260339139777753
2021-10-01,66,86569,2.1306232951165986
2021-10-01,68,72072,2.115787233313844
2021-10-01,69,70933,2.2190544468631463
2021-10-01,70,94205,2.3459610894941636
2021-10-01,71,75231,2.0551408570940755
2021-10-01,72,124586,2.3751930299506223
2021-10-01,73,91933,2.3003425921485303
2021-10-01,74,95027,2.4659866225798566
2021-10-01,75,43805,2.076402577036566
2021-10-01,77,80000,2.083157024470585
2021-10-01,78,70625,2.298741456005208
2021-10-01,79,66246,1.6870439931240848
2021-10-01,80,68651,2.043513959343644
2021-10-01,81,45154,1.9278593335278338
2021-10-01,82,60556,2.097165384326786
2021-10-01,85,50962,2.1018074587315825
2021-10-01,86,93690,2.292661639293449
2021-10-01,87,73399,2.3306387381356224
2021-10-01,88,71091,2.2805678081642475
2021-10-01,90,45243,2.0861245489930877
2021-10-01,91,71155,2.1079163508799645
2021-10-01,92,78595,1.9976658526098183
2021-10-01,93,60000,2.1071978366102213
2021-10-01,94,87562,2.1062565648628495
2021-10-01,95,74199,2.0862878150620574
2021-10-01,96,52828,2.2283165372542544
2021-11-01,1,64099,2.5827364943136604
2021-11-01,2,55387,2.5908309522602977
2021-11-01,3,109300,1.864445328936146
2021-11-01,6,308606,1.970742765914987
2021-11-01,7,251246,2.1671655180147154
2021-11-01,8,113433,2.4976027566921895
2021-11-01,9,246210,1.8428041619835414
2021-11-01,10,97367,2.2198190941026046
2021-11-01,11,120463,2.3482600319045592
2021-11-01,12,146358,2.1846243788365975
2021-11-01,13,75178,2.2985059415829276
2021-11-01,14,68838,2.127223003352853
2021-11-01,15,75619,2.030471800494512
2021-11-01,16,60980,2.451736546206268
2021-11-01,17,112811,2.2185308582694327
2021-11-01,18,82130,2.1062124676767895
2021-11-01,19,198697,1.9844580069062578
2021-11-01,20,127611,2.2214111533892025
2021-11-01,21,177120,2.286702859024097
2021-11-01,22,101360,2.318314632226388
2021-11-01,23,101334,2.1986034620544515
2021-11-01,24,130977,2.2031702065624508
2021-11-01,25,73938,2.193029808690494
2021-11-01,26,102118,2.1876920275430654
2021-11-01,27,90066,2.2156866362848024
2021-11-01,28,87392,2.157250118281118
2021-11-01,29,148289,2.377756784311734
2021-11-01,30,76808,2.1442021146665735
2021-11-01,31,74513,2.3261021693491952
2021-11-01,32,81992,2.172865679948058
2021-11-01,33,82793,1.9696049355304266
2021-11-01,35,171272,2.0520955644484915
2021-11-01,36,116276,2.078209594564202
2021-11-01,37,92683,2.1193970691922175
2021-11-01,38,145523,2.265634102134627
2021-11-01,39,129818,2.7155452824465804
2021-11-01,41,48696,2.3253626216200085
2021-11-01,42,87837,2.026910244699774
2021-11-01,43,64050,2.22922823921133
2021-11-01,45,83472,2.169949762460275
2021-11-01,46,86702,2.1559214984179085
2021-11-01,47,81069,2.1591722227647616
2021-11-01,49,114850,2.2685859608404733
2021-11-01,50,196694,2.3773498247451754
2021-11-01,51,137899,1.6130125870090526
2021-11-01,52,103760,2.277398857569289
2021-11-01,53,105675,2.2587287281225175
2021-11-01,55,65525,1.9304327331470743
2021-11-01,56,38776,2.154102549858341
2021-11-01,58,89549,2.0845386262764207
2021-11-01,59,74074,2.161981782582787
2021-11-01,60,134123,2.237969431342885
2021-11-01,61,152516,2.020536655645041
2021-11-01,62,150000,2.5612713012396555
2021-11-01,63,118838,2.15557305609258
2021-11-01,64,251250,2.7819093771106527
2021-11-01,65,124190,2.1667376660914015
2021-11-01,66,91116,2.2425333798223845
2021-11-01,68,75667,2.2213241284154543
2021-11-01,69,73161,2.2887547740396523
2021-11-01,70,96403,2.4006972762645913
2021-11-01,71,79153,2.1622810312446643
2021-11-01,72,128991,2.4591729739004444
2021-11-01,73,95000,2.377084901549067
2021-11-01,74,96379,2.5010715343810075
2021-11-01,75,47327,2.243349041511461
2021-11-01,77,83424,2.172316145117926
2021-11-01,78,75239,2.44892047303895
2021-11-01,79,73951,1.8832622397657095
2021-11-01,80,68963,2.0528011708236695
2021-11-01,81,46615,1.9902370295521985
2021-11-01,82,63975,2.2155716272921944
2021-11-01,85,52786,2.1770340354892923
2021-11-01,86,99427,2.4330501527380695
2021-11-01,87,78137,2.481084470928802
2021-11-01,88,76264,2.4465153580880585
2021-11-01,90,46828,2.159207841660551
2021-11-01,91,75336,2.231775507130813
2021-11-01,92,82037,2.0851518996189538
2021-11-01,93,62141,2.1823896794132627
2021-11-01,94,89126,2.1438777392015522
2021-11-01,95,78531,2.2080926751659513
2021-11-01,96,56714,2.392230334175774
2021-12-01,1,96669,3.8950772113263423
2021-12-01,2,82163,3.8433286426519375
2021-12-01,3,203714,3.4749644623869904
2021-12-01,6,515737,3.2934711634404312
2021-12-01,7,500534,4.3174419707934755
2021-12-01,8,179627,3.955082651224493
2021-12-01,9,405601,3.0357955034510633
2021-12-01,10,148300,3.381013810176099
2021-12-01,11,172739,3.367308548277576
2021-12-01,12,218933,3.267920914004242
2021-12-01,13,122855,3.7561912720898474
2021-12-01,14,104398,3.226093539963845
2021-12-01,15,121452,3.261149461294906
2021-12-01,16,99225,3.9893991275388148
2021-12-01,17,185869,3.6552828367418178
2021-12-01,18,124065,3.1816297309426624
2021-12-01,19,331189,3.3077029992867364
2021-12-01,20,195769,3.4078836470825458
2021-12-01,21,275993,3.563199989671622
2021-12-01,22,153133,3.5024711382865377
2021-12-01,23,158437,3.437544523235253
2021-12-01,24,207932,3.4976338394599322
2021-12-01,25,114079,3.3836274655197984
2021-12-01,26,162435,3.4798738174852404
2021-12-01,27,139541,3.432806263338192
2021-12-01,28,135756,3.35110361425956
2021-12-01,29,232201,3.723253262709769
2021-12-01,30,112444,3.1390306033429876
2021-12-01,31,117538,3.6692308292642317
2021-12-01,32,123541,3.2739535438391925
2021-12-01,33,120000,2.8547412494250866
2021-12-01,35,257240,3.0821212048596967
2021-12-01,36,176297,3.1509693908707312
2021-12-01,37,135580,3.1003296682356076
2021-12-01,38,209653,3.2640681295384986
2021-12-01,39,186312,3.8972921525765862
2021-12-01,41,68234,3.258353727690563
2021-12-01,42,127319,2.937989519734628
2021-12-01,43,92927,3.2342777921185206
2021-12-01,45,122394,3.181771506931221
2021-12-01,46,125637,3.1240745230413456
2021-12-01,47,115073,3.0648265698381554
2021-12-01,49,173261,3.4223550035801584
2021-12-01,50,284778,3.441980580959671
2021-12-01,51,212470,2.4852738914844443
2021-12-01,52,147546,3.238445372387417
2021-12-01,53,149122,3.187377765744841
2021-12-01,55,86227,2.5403345788794014
2021-12-01,56,53769,2.987000722182101
2021-12-01,58,136773,3.1838278655451755
2021-12-01,59,100509,2.933534397840178
2021-12-01,60,201023,3.354259366378927
2021-12-01,61,232252,3.0768816343653915
2021-12-01,62,217500,3.7138433867975005
2021-12-01,63,179580,3.2573571535460504
2021-12-01,64,282752,3.1307082196887213
2021-12-01,65,193482,3.375672253085567
2021-12-01,66,132073,3.250560945095063
2021-12-01,68,109084,3.2023328693363213
2021-12-01,69,104619,3.2728808477912326
2021-12-01,70,138439,3.4475081712062257
2021-12-01,71,113813,3.1091138808263614
2021-12-01,72,189083,3.6048081139305665
2021-12-01,73,135500,3.3904737279989328
2021-12-01,74,141785,3.6793744228743934
2021-12-01,75,66087,3.1325925604067013
2021-12-01,77,119887,3.121793077408813
2021-12-01,78,91643,2.9828469133123576
2021-12-01,79,100064,2.548265104730375
2021-12-01,80,94900,2.8248601585076956
2021-12-01,81,63521,2.7120421828635677
2021-12-01,82,90142,3.1217828468522546
2021-12-01,85,77454,3.194407497912091
2021-12-01,86,148016,3.622057905877459
2021-12-01,87,115991,3.6830626830759137
2021-12-01,88,112410,3.6060630363300987
2021-12-01,90,43515,2.006447621719033
2021-12-01,91,113696,3.368163269336638
2021-12-01,92,121144,3.0791428468549378
2021-12-01,93,90183,3.167223708316993
2021-12-01,94,135842,3.2676058596662845
2021-12-01,95,111909,3.146597435218531
2021-12-01,96,78389,3.3064947573033945
2022-01-01,1,73066,2.944043194020529
2022-01-01,2,59489,2.7827097065920317
2022-01-01,3,124150,2.1177574344686416
2022-01-01,6,361578,2.30901935741369
2022-01-01,7,416130,3.5894007745853207
2022-01-01,8,123157,2.7117087858554387
2022-01-01,9,282099,2.11142200272692
2022-01-01,10,101329,2.310146651189035
2022-01-01,11,127242,2.480407286715422
2022-01-01,12,152949,2.283005466859883
2022-01-01,13,76523,2.339628217932778
2022-01-01,14,73252,2.2636238624248697
2022-01-01,15,76575,2.056141685593135
2022-01-01,16,67311,2.7062781020283717
2022-01-01,17,120648,2.3726525869683854
2022-01-01,18,86981,2.23061569038104
2022-01-01,19,237629,2.3732858157049534
2022-01-01,20,144751,2.5197787484169893
2022-01-01,21,203009,2.620942077165893
2022-01-01,22,103341,2.3636242344998735
2022-01-01,23,111506,2.4193012970951866
2022-01-01,24,143639,2.4161582972615334
2022-01-01,25,76688,2.2745958772059915
2022-01-01,26,106614,2.284010633037039
2022-01-01,27,95699,2.354262378764676
2022-01-01,28,93236,2.3015078271244316
2022-01-01,29,157317,2.522517273955378
2022-01-01,30,80540,2.2483860836793803
2022-01-01,31,82736,2.5828028543109927
2022-01-01,32,88277,2.339424134412805
2022-01-01,33,87058,2.0710671974370767
2022-01-01,35,199364,2.388679878267954
2022-01-01,36,127959,2.2870207223403
2022-01-01,37,102378,2.3410941936467404
2022-01-01,38,147055,2.2894856681720936
2022-01-01,39,137891,2.884417064982063
2022-01-01,41,47250,2.2563123022742197
2022-01-01,42,87412,2.0171030238930823
2022-01-01,43,64886,2.2583248013968205
2022-01-01,45,92102,2.394296446977624
2022-01-01,46,96052,2.388417473253638
2022-01-01,47,87561,2.3320785873454133
2022-01-01,49,121277,2.395535912693514
2022-01-01,50,214388,2.5912090568470245
2022-01-01,51,164666,1.926107735751765
2022-01-01,52,107383,2.3569190586195354
2022-01-01,53,107817,2.3045124701205157
2022-01-01,55,72957,2.1493869654667854
2022-01-01,56,41364,2.297872340425532
2022-01-01,58,102635,2.389157019150191
2022-01-01,59,82381,2.4044363910542508
2022-01-01,60,145879,2.434129438462223
2022-01-01,61,218477,2.8943900109848255
2022-01-01,62,165000,2.817398431363621
2022-01-01,63,133807,2.4270920405642964
2022-01-01,64,215458,2.3856104699443064
2022-01-01,65,134608,2.348500070514787
2022-01-01,66,102897,2.5324855918124576
2022-01-01,68,79967,2.3475574104563237
2022-01-01,69,81200,2.5402453172047914
2022-01-01,70,108648,2.7056311284046695
2022-01-01,71,84409,2.3058630698309717
2022-01-01,72,143314,2.7322364783711133
2022-01-01,73,101656,2.5436309763354945
2022-01-01,74,105988,2.75042872187898
2022-01-01,75,52397,2.4836723166073496
2022-01-01,77,91242,2.375892665334314
2022-01-01,78,72231,2.3510144298578712
2022-01-01,79,79330,2.020245750302413
2022-01-01,80,76059,2.2640256985873215
2022-01-01,81,47679,2.0356647287787037
2022-01-01,82,68940,2.3875186867608265
2022-01-01,85,57737,2.3812263499231854
2022-01-01,86,102300,2.503354527694736
2022-01-01,87,78481,2.492007504293271
2022-01-01,88,80121,2.570246210602294
2022-01-01,90,47254,2.178850417481585
2022-01-01,91,82784,2.452417218624791
2022-01-01,92,88788,2.256743504313513
2022-01-01,93,69202,2.430371744818342
2022-01-01,94,96083,2.3112246125227514
2022-01-01,95,84404,2.3732265494480775
2022-01-01,96,59638,2.515566397531029
2022-02-01,1,66216,2.668036626273005
2022-02-01,2,58079,2.716754308345385
2022-02-01,3,124834,2.1294251435719564
2022-02-01,6,533793,3.4087758930353225
2022-02-01,7,326434,2.8157125236127762
2022-02-01,8,120701,2.657631820859044
2022-02-01,9,279111,2.089057765547249
2022-02-01,10,100439,2.289856008633022
2022-02-01,11,126626,2.468399216356447
2022-02-01,12,148715,2.2198063276259896
2022-02-01,13,79258,2.4232486088746663
2022-02-01,14,72360,2.2360593933962702
2022-02-01,15,75883,2.0375605553753036
2022-02-01,16,61695,2.4804835391635898
2022-02-01,17,120100,2.3618756688457587
2022-02-01,18,87762,2.250644327142949
