fecha,clae2,salario_median,salario_normalizado,ipc_normalizado,salario_real
2020-06-01,14,48833,1.5090310718313993,170.97737151286844,28561.089440028405
2020-06-01,15,58800,1.5788590416307715,170.97737151286844,34390.515820729226
2020-06-01,16,47302,1.9018045606534744,170.97737151286844,27665.649308709755
2020-06-01,17,91666,1.802695212826106,170.97737151286844,53612.942571819134
2020-06-01,18,65796,1.6873293013912338,170.97737151286844,38482.28535613435
2020-06-01,19,172394,1.7217605381188312,170.97737151286844,100828.54735372098
2020-06-01,20,105664,1.8393648518679164,170.97737151286844,61799.99087893763
2020-06-01,21,154516,1.9948745424851368,170.97737151286844,90372.19290060879
2020-06-01,22,76255,1.7441109143688165,170.97737151286844,44599.46911411066
2020-06-01,23,76454,1.6587920055254013,170.97737151286844,44715.85878500054
2020-06-01,24,93433,1.5716408370152737,170.97737151286844,54646.41266459513
2020-06-01,25,56796,1.6845914281477088,170.97737151286844,33218.43089377784
2020-06-01,26,77668,1.6638953406374468,170.97737151286844,45425.89426470063
2020-06-01,27,69721,1.7151853970245454,170.97737151286844,40777.91077443983
2020-06-01,28,69404,1.7132207434225413,170.97737151286844,40592.50612282127
2020-06-01,29,101342,1.6249797897060454,170.97737151286844,59272.17099157042
2020-06-01,30,62156,1.7351711623687058,170.97737151286844,36353.34866247016
2020-06-01,31,58465,1.8251253248560748,170.97737151286844,34194.58346018595
2020-06-01,32,65974,1.7483735043527806,170.97737151286844,38586.3926999454
2020-06-01,33,70219,1.6704756316115013,170.97737151286844,41069.177388023556
2020-06-01,35,142342,1.7054707531571254,170.97737151286844,83251.95243119454
2020-06-01,36,102169,1.8260741345336096,170.97737151286844,59755.86072938918
2020-06-01,37,79990,1.8291441965051356,170.97737151286844,46783.96871598861
2020-06-01,38,115356,1.7959668745548265,170.97737151286844,67468.57726217755
2020-06-01,39,86460,1.8085785108408028,170.97737151286844,50568.09520170491
2020-06-01,41,37905,1.8100638691577629,170.97737151286844,22169.600377291517
2020-06-01,42,73638,1.6992567665016105,170.97737151286844,43068.85721100099
2020-06-01,43,51698,1.7993230524706845,170.97737151286844,30236.749777211895
2020-06-01,45,68667,1.7850769160779625,170.97737151286844,40161.45492962608
2020-06-01,46,75150,1.8686708565673895,170.97737151286844,43953.18476067689
2020-06-01,47,69409,1.8486225907545344,170.97737151286844,40595.43048641147
2020-06-01,49,87269,1.723789536060838,170.97737151286844,51041.25723059895
2020-06-01,50,146460,1.7701945932879417,170.97737151286844,85660.45828408166
2020-06-01,51,114281,1.3367514735856063,170.97737151286844,66839.83909028496
2020-06-01,52,79477,1.7444181669529144,170.97737151286844,46483.92901163429
2020-06-01,53,88032,1.8816220240745825,170.97737151286844,51487.51511446318
2020-06-01,55,37097,1.092915117917696,170.97737151286844,21697.02322111551
2020-06-01,56,28812,1.6005777456807957,170.97737151286844,16851.35275215732
2020-06-01,58,75967,1.7683742512182254,170.97737151286844,44431.02577131525
2020-06-01,59,57753,1.685624293132593,170.97737151286844,33778.15408494174
2020-06-01,60,111794,1.865388893832873,170.97737151286844,65385.26064052045
2020-06-01,61,133568,1.7695129692700886,170.97737151286844,78120.27920311497
2020-06-01,62,113890,1.944687923321229,170.97737151286844,66611.15385753149
2020-06-01,63,100788,1.828168575518428,170.97737151286844,58948.15150577648
2020-06-01,64,149154,1.651474273566417,170.97737151286844,87236.10538648038
2020-06-01,65,106690,1.8614159078451695,170.97737151286844,62400.07028764627
2020-06-01,66,76027,1.8711651660274424,170.97737151286844,44466.11813439763
2020-06-01,68,59314,1.7412560211563068,170.97737151286844,34691.14039780158
2020-06-01,69,58500,1.8301028455231565,170.97737151286844,34215.05400531734
2020-06-01,70,77693,1.9347673151750973,170.97737151286844,45440.51608265162
2020-06-01,71,67197,1.835670138296056,170.97737151286844,39301.69203410785
2020-06-01,72,105380,2.009036661392104,170.97737151286844,61633.887027014374
2020-06-01,73,75000,1.8766459749071585,170.97737151286844,43865.453852970946
2020-06-01,74,72355,1.8776396400682491,170.97737151286844,42318.46551375617
2020-06-01,75,39324,1.8639985147673992,170.97737151286844,22999.534764189728
2020-06-01,77,66152,1.722562543534727,170.97737151286844,38690.50004375645
2020-06-01,78,52621,1.7127373331886733,170.97737151286844,30776.587295962458
2020-06-01,79,58873,1.4992805755395684,170.97737151286844,34433.211529146116
2020-06-01,80,58840,1.7514728316816943,170.97737151286844,34413.91072945081
2020-06-01,81,35751,1.5263963111341985,170.97737151286844,20909.784542634192
2020-06-01,82,55271,1.9141361377423507,170.97737151286844,32326.499998767427
2020-06-01,85,44022,1.815583531813542,170.97737151286844,25747.266793539824
2020-06-01,86,76847,1.880501323458039,170.97737151286844,44945.71376319011
2020-06-01,87,60354,1.9164208013928985,170.97737151286844,35299.40802456278
2020-06-01,88,58601,1.879894137460903,170.97737151286844,34274.126149839336
2020-06-01,90,45000,2.074919981095173,170.97737151286844,26319.272311782566
2020-06-01,91,54159,1.6044219190121285,170.97737151286844,31676.12153630738
2020-06-01,92,35761,0.9089449526710314,170.97737151286844,20915.633269814585
2020-06-01,93,44195,1.5521268064831455,170.97737151286844,25848.449773760676
2020-06-01,94,77999,1.876223770616676,170.97737151286844,45619.487134371746
2020-06-01,95,67500,1.8979289143612297,170.97737151286844,39478.90846767385
2020-06-01,96,40501,1.7083563276166909,170.97737151286844,23687.92995332235
2020-07-01,1,36028,1.4516736675631845,174.62284976686598,20631.893276338098
2020-07-01,2,29159,1.3639669911162913,174.62284976686598,16698.272900098327
2020-07-01,3,59435,1.0138454540285438,174.62284976686598,34036.21008324511
2020-07-01,6,168417,1.0755026940730392,174.62284976686598,96446.1410547639
2020-07-01,7,178154,1.5366979203505473,174.62284976686598,102022.15817566164
2020-07-01,8,55991,1.2328270957300995,174.62284976686598,32063.95959907423
2020-07-01,9,105072,0.7864307660449805,174.62284976686598,60170.819649478086
2020-07-01,10,58816,1.3409150927802929,174.62284976686598,33681.73184581718
2020-07-01,11,66813,1.3024272806724,174.62284976686598,38261.315795269715
2020-07-01,12,92404,1.3792756877110712,174.62284976686598,52916.32803116314
2020-07-01,13,38097,1.1647846558366115,174.62284976686598,21816.73248997037
2020-07-01,14,34478,1.065434712071816,174.62284976686598,19744.26602591276
2020-07-01,15,38740,1.0402210760676205,174.62284976686598,22184.954633211335
2020-07-01,16,34125,1.3720155729630843,174.62284976686598,19542.116077912666
2020-07-01,17,64537,1.2691787680291318,174.62284976686598,36957.93539399999
2020-07-01,18,45266,1.1608402966255638,174.62284976686598,25922.151688873106
2020-07-01,19,112284,1.1214204685901763,174.62284976686598,64300.86334629585
2020-07-01,20,72215,1.2570954419446698,174.62284976686598,41354.839928687565
2020-07-01,21,102744,1.3264735690355232,174.62284976686598,58837.66078561346
2020-07-01,22,55000,1.2579647274314458,174.62284976686598,31496.450821544226
2020-07-01,23,56931,1.2352092456453112,174.62284976686598,32602.26257675153
2020-07-01,24,63664,1.0708951039540673,174.62284976686598,36458.00082005076
2020-07-01,25,39094,1.159543230016313,174.62284976686598,22387.677243953636
2020-07-01,26,59922,1.283719634877647,174.62284976686598,34315.09683870133
2020-07-01,27,47937,1.1792837506227052,174.62284976686598,27451.733873315738
2020-07-01,28,47434,1.1708966737292492,174.62284976686598,27163.68451398416
2020-07-01,29,73242,1.1744071535755185,174.62284976686598,41942.96456493713
2020-07-01,30,44065,1.2301357434483722,174.62284976686598,25234.383735479023
2020-07-01,31,42076,1.313503346765487,174.62284976686598,24095.357541223544
2020-07-01,32,46673,1.2368787184141834,174.62284976686598,26727.888167162426
2020-07-01,33,47634,1.133189538959288,174.62284976686598,27278.217062426138
2020-07-01,35,99709,1.1946634396491818,174.62284976686598,57099.62936300642
2020-07-01,36,67131,1.199837355023302,174.62284976686598,38443.42254729246
2020-07-01,37,55122,1.2604836404520074,174.62284976686598,31566.31567609383
2020-07-01,38,83999,1.3077726472461846,174.62284976686598,48103.09768288897
2020-07-01,39,60000,1.255085711895075,174.62284976686598,34359.7645325937
2020-07-01,41,27730,1.3241807437473885,174.62284976686598,15879.93784148039
2020-07-01,42,51253,1.182704677659728,174.62284976686598,29350.68352648375
2020-07-01,43,36598,1.2737750991203165,174.62284976686598,20958.311039397737
2020-07-01,45,46791,1.2163853667730342,174.62284976686598,26795.462370743197
2020-07-01,46,50820,1.2636840044012607,174.62284976686598,29102.720559106863
2020-07-01,47,47202,1.2571667006986922,174.62284976686598,27030.826757791467
2020-07-01,49,59754,1.1802967827954864,174.62284976686598,34218.88949801007
2020-07-01,50,103121,1.246376052536159,174.62284976686598,59053.55463942658
2020-07-01,51,75727,0.8857831034049162,174.62284976686598,43366.03147932872
2020-07-01,52,57184,1.2551154228145938,174.62284976686598,32747.146250530637
2020-07-01,53,60595,1.2951754651581164,174.62284976686598,34700.49886420859
2020-07-01,55,25685,0.7567060625850074,174.62284976686598,14708.842533661153
2020-07-01,56,20690,1.149380589967224,174.62284976686598,11848.392136322727
2020-07-01,58,51324,1.1947298178093673,174.62284976686598,29391.342581180652
2020-07-01,59,40887,1.1933600068102497,174.62284976686598,23414.461540735978
2020-07-01,60,74457,1.242385645634956,174.62284976686598,42638.74979672215
2020-07-01,61,89462,1.185195325653155,174.62284976686598,51231.554243581624
2020-07-01,62,79298,1.354024610971348,174.62284976686598,45411.01013176025
2020-07-01,63,69296,1.2569429853665617,174.62284976686598,39683.237384176886
2020-07-01,64,129114,1.429585859965233,174.62284976686598,73938.77729768839
2020-07-01,65,72047,1.2570009552209294,174.62284976686598,41258.632587996304
2020-07-01,66,51557,1.268913181696987,174.62284976686598,29524.773000115558
2020-07-01,68,41494,1.2181218151171695,174.62284976686598,23762.067825257385
2020-07-01,69,40671,1.2723438090644836,174.62284976686598,23290.76638841864
2020-07-01,70,53665,1.3364046692607003,174.62284976686598,30731.946060694016
2020-07-01,71,46222,1.262680553184224,174.62284976686598,26469.617270425766
2020-07-01,72,74601,1.4222446761863,174.62284976686598,42721.21323160038
2020-07-01,73,52035,1.3020169773905863,174.62284976686598,29798.505790891886
2020-07-01,74,54000,1.401320441761944,174.62284976686598,30923.788079334332
2020-07-01,75,26690,1.2651337696862446,174.62284976686598,15284.368589582098
2020-07-01,77,45817,1.19305006737711,174.62284976686598,26237.688859830756
2020-07-01,78,43863,1.4276771183682326,174.62284976686598,25118.705861552626
2020-07-01,79,38437,0.9788501941809384,174.62284976686598,22011.437822321735
2020-07-01,80,40617,1.2090341945006011,174.62284976686598,23259.842600339307
2020-07-01,81,27359,1.1680981420469505,174.62284976686598,15667.479964120517
2020-07-01,82,37606,1.3023647771152835,174.62284976686598,21535.555083545314
2020-07-01,85,32298,1.3320548114695785,174.62284976686598,18495.86124789519
2020-07-01,86,52876,1.2939137244026089,174.62284976686598,30280.11515709041
2020-07-01,87,40913,1.2991106512805723,174.62284976686598,23429.350772033435
2020-07-01,88,41675,1.3369155505654022,174.62284976686598,23865.719781597374
2020-07-01,90,32647,1.505331391618092,174.62284976686598,18695.720544926444
2020-07-01,91,38673,1.145660164957921,174.62284976686598,22146.58622948327
2020-07-01,92,31781,0.8077844450892886,174.62284976686598,18199.794610172674
2020-07-01,93,33811,1.187441100893803,174.62284976686598,19362.299976858758
2020-07-01,94,53503,1.2869857357056376,174.62284976686598,30639.17469645601
2020-07-01,95,45879,1.2900011949922794,174.62284976686598,26273.193949847773
2020-07-01,96,29195,1.2314625067225329,174.62284976686598,16718.888758817884
2020-08-01,1,36069,1.4533256776767096,179.2149837991623,20126.107335099176
2020-08-01,2,29224,1.3670074881985834,179.2149837991623,16306.672232691182
2020-08-01,3,94756,1.6163529880025018,179.2149837991623,52872.81118535743
2020-08-01,6,174598,1.1149742566354022,179.2149837991623,97423.77355883572
2020-08-01,7,173320,1.4950014232358344,179.2149837991623,96710.66354263741
2020-08-01,8,58560,1.2893921295557256,179.2149837991623,32675.83923988488
2020-08-01,9,110536,0.8273270819585424,179.2149837991623,61677.87852151493
2020-08-01,10,57735,1.316269941540911,179.2149837991623,32215.498266986906
2020-08-01,11,69031,1.3456641314129951,179.2149837991623,38518.5426668117
2020-08-01,12,92528,1.3811265836168347,179.2149837991623,51629.61156400389
2020-08-01,13,38764,1.1851776360041582,179.2149837991623,21629.88784656587
2020-08-01,14,35076,1.0839140309945767,179.2149837991623,19572.02420044744
2020-08-01,15,39549,1.0619438135621664,179.2149837991623,22067.909257141513
2020-08-01,16,34860,1.40156667761152,179.2149837991623,19451.49856390688
2020-08-01,17,67269,1.3229060313704026,179.2149837991623,37535.365946513244
2020-08-01,18,44768,1.148069155642938,179.2149837991623,24980.054151146964
2020-08-01,19,117381,1.1723260306328906,179.2149837991623,65497.313623922935
2020-08-01,20,78215,1.3615415078820514,179.2149837991623,43643.11417601768
2020-08-01,21,106085,1.3696074570888177,179.2149837991623,59194.26922409814
2020-08-01,22,57568,1.3167002441595177,179.2149837991623,32122.3140942912
2020-08-01,23,57010,1.2369232771994028,179.2149837991623,31810.956199894754
2020-08-01,24,62752,1.0555543095521116,179.2149837991623,35014.92937126462
2020-08-01,25,41282,1.224440160166098,179.2149837991623,23034.904294756278
2020-08-01,26,56620,1.2129803031736652,179.2149837991623,31593.34046725208
2020-08-01,27,49711,1.2229253922274088,179.2149837991623,27738.19406512837
2020-08-01,28,49404,1.219525641289367,179.2149837991623,27566.891424304515
2020-08-01,29,77470,1.242201498969108,179.2149837991623,43227.41232776437
2020-08-01,30,45541,1.2713403356945947,179.2149837991623,25411.37969302591
2020-08-01,31,42339,1.321713523117786,179.2149837991623,23624.698729123735
2020-08-01,32,47642,1.2625581364533782,179.2149837991623,26583.71470400607
2020-08-01,33,48044,1.1429432382281572,179.2149837991623,26808.02630534544
2020-08-01,35,100134,1.1997555773885122,179.2149837991623,55873.67633959414
2020-08-01,36,68007,1.2154941681647775,179.2149837991623,37947.16187136016
2020-08-01,37,54811,1.2533719534272156,179.2149837991623,30583.9382612249
2020-08-01,38,89069,1.3867070074354506,179.2149837991623,49699.527412180774
2020-08-01,39,65436,1.3687964773927686,179.2149837991623,36512.572003092675
2020-08-01,41,27179,1.2978690383811855,179.2149837991623,15165.58460896228
2020-08-01,42,49290,1.1374068554396424,179.2149837991623,27503.28067168589
2020-08-01,43,36695,1.2771511356418384,179.2149837991623,20475.40848544357
2020-08-01,45,48138,1.2514021667782331,179.2149837991623,26860.477276802907
2020-08-01,46,51075,1.2700248037149624,179.2149837991623,28499.291140319674
2020-08-01,47,47420,1.262972860199398,179.2149837991623,26459.84113311716
2020-08-01,49,61231,1.209471371077257,179.2149837991623,34166.22801395818
2020-08-01,50,109344,1.3215905886144796,179.2149837991623,61012.755564309635
2020-08-01,51,70657,0.8264790198645287,179.2149837991623,39425.83287521424
2020-08-01,52,58995,1.294864548981305,179.2149837991623,32918.564480140165
2020-08-01,53,67021,1.4325266911521102,179.2149837991623,37396.98466011483
2020-08-01,55,25648,0.7556160051851379,179.2149837991623,14311.30336107526
2020-08-01,56,20936,1.1630464974168102,179.2149837991623,11682.05891950529
2020-08-01,58,52242,1.2160991961265093,179.2149837991623,29150.464371073525
2020-08-01,59,40000,1.167471330066035,179.2149837991623,22319.562322325735
2020-08-01,60,73504,1.2264839369938596,179.2149837991623,41014.42772350577
2020-08-01,61,87796,1.163124106447927,179.2149837991623,48989.20734127276
2020-08-01,62,80561,1.375590515327786,179.2149837991623,44952.15650622209
2020-08-01,63,69706,1.2643798738449772,179.2149837991623,38895.185281000944
2020-08-01,64,117349,1.2993205313216236,179.2149837991623,65479.457974065066
2020-08-01,65,74587,1.301316227560668,179.2149837991623,41618.72987338274
2020-08-01,66,52120,1.2827696535882027,179.2149837991623,29082.389705990438
2020-08-01,68,43383,1.2735763894834955,179.2149837991623,24207.239305736435
2020-08-01,69,41506,1.2984657898510108,179.2149837991623,23159.8938437613
2020-08-01,70,54896,1.3670599221789883,179.2149837991623,30631.36733115984
2020-08-01,71,46670,1.2749189004609869,179.2149837991623,26041.349339573553
2020-08-01,72,76364,1.45585571845271,179.2149837991623,42610.27642955206
2020-08-01,73,52793,1.3209836127103147,179.2149837991623,29457.916342063567
2020-08-01,74,52198,1.354557859612777,179.2149837991623,29125.912852518966
2020-08-01,75,26576,1.2597300510746212,179.2149837991623,14829.117206953219
2020-08-01,77,46271,1.204871983490981,179.2149837991623,25818.711705408357
2020-08-01,78,45158,1.469827492676576,179.2149837991623,25197.66988378964
2020-08-01,79,39114,0.9960909148787164,179.2149837991623,21825.18401688622
2020-08-01,80,40381,1.2020092524836592,179.2149837991623,22532.15615344589
2020-08-01,81,27003,1.152898648696729,179.2149837991623,15067.378534744046
2020-08-01,82,37204,1.288442779551056,179.2149837991623,20759.424915995165
2020-08-01,85,32347,1.3340757008671265,179.2149837991623,18049.272061006763
2020-08-01,86,57710,1.4122051788197774,179.2149837991623,32201.54854053546
2020-08-01,87,46190,1.466671253211684,179.2149837991623,25773.514591705647
2020-08-01,88,44055,1.413264896944422,179.2149837991623,24582.20795275151
2020-08-01,90,32515,1.499244959673546,179.2149837991623,18143.014222760532
2020-08-01,91,37490,1.110614629955588,179.2149837991623,20919.009786599796
2020-08-01,92,31229,0.7937541435352379,179.2149837991623,17425.44029409776
2020-08-01,93,34268,1.2034909244159844,179.2149837991623,19121.169041536457
2020-08-01,94,54889,1.3203252162896797,179.2149837991623,30627.461407753435
2020-08-01,95,46296,1.301726178063222,179.2149837991623,25832.661431859804
2020-08-01,96,31595,1.3326959376570788,179.2149837991623,17629.66428934704
2020-09-01,1,37814,1.5236368398255316,184.4192724111588,20504.364595742736
2020-09-01,2,32822,1.5353106959230054,184.4192724111588,17797.48915114688
2020-09-01,3,86288,1.4719053846591232,184.4192724111588,46789.036130466215
2020-09-01,6,188789,1.205597285970864,184.4192724111588,102369.45278641973
2020-09-01,7,166599,1.4370282835775836,184.4192724111588,90337.08777929192
2020-09-01,8,62250,1.370639686899657,184.4192724111588,33754.60665586781
2020-09-01,9,119578,0.8950035988857801,184.4192724111588,64840.29485454396
2020-09-01,10,60081,1.36975516337957,184.4192724111588,32578.482289015163
2020-09-01,11,72905,1.4211824180536918,184.4192724111588,39532.202381462535
2020-09-01,12,91442,1.364916317861519,184.4192724111588,49583.754888768904
2020-09-01,13,40046,1.2243737388149447,184.4192724111588,21714.650251259154
2020-09-01,14,36641,1.1322754592790594,184.4192724111588,19868.313935383976
2020-09-01,15,43374,1.164650205300903,184.4192724111588,23519.233880989726
2020-09-01,16,35773,1.4382743763108694,184.4192724111588,19397.647291572037
2020-09-01,17,67679,1.3309690540533898,184.4192724111588,36698.44215040124
2020-09-01,18,47404,1.2156690103220569,184.4192724111588,25704.471870116588
2020-09-01,19,116884,1.167362313871025,184.4192724111588,63379.49308215989
2020-09-01,20,78677,1.36958385495923,184.4192724111588,42662.0271142765
2020-09-01,21,111863,1.4442041662094207,184.4192724111588,60656.89259992515
2020-09-01,22,58627,1.3409217831840612,184.4192724111588,31790.061436362448
2020-09-01,23,60118,1.304356316061633,184.4192724111588,32598.545268071666
2020-09-01,24,70553,1.1867752932469104,184.4192724111588,38256.847604681796
2020-09-01,25,43243,1.2826041821147858,184.4192724111588,23448.200090276176
2020-09-01,26,62002,1.328279843825037,184.4192724111588,33620.13047192155
2020-09-01,27,52312,1.2869118126410697,184.4192724111588,28365.798929827422
2020-09-01,28,50990,1.2586756628885276,184.4192724111588,27648.954110565457
2020-09-01,29,80689,1.2938169194568008,184.4192724111588,43753.01938080832
2020-09-01,30,47299,1.3204173500366403,184.4192724111588,25647.53638901031
2020-09-01,31,43801,1.3673533627644048,184.4192724111588,23750.77150415528
2020-09-01,32,49128,1.3019385443029587,184.4192724111588,26639.298245614038
2020-09-01,33,50704,1.2062233359237466,184.4192724111588,27493.872704885485
2020-09-01,35,111656,1.337806426876902,184.4192724111588,60544.64836574419
2020-09-01,36,70515,1.2603198386657153,184.4192724111588,38236.24238294809
2020-09-01,37,56119,1.283282199820874,184.4192724111588,30430.116801938086
2020-09-01,38,87364,1.3601620204290013,184.4192724111588,47372.489251136314
2020-09-01,39,67883,1.4199830563428897,184.4192724111588,36809.0596565506
2020-09-01,41,27730,1.3241807437473885,184.4192724111588,15036.389438830753
2020-09-01,42,51581,1.190273544541128,184.4192724111588,27969.41953279225
2020-09-01,43,37612,1.3090668623453012,184.4192724111588,20394.83157494779
2020-09-01,45,48967,1.272952966484477,184.4192724111588,26551.9971745844
2020-09-01,46,52000,1.2930257424019196,184.4192724111588,28196.61921454018
2020-09-01,47,47827,1.2738128001846607,184.4192724111588,25933.84052257333
2020-09-01,49,60808,1.2011160218266217,184.4192724111588,32972.69271534152
2020-09-01,50,110394,1.3342814552193707,184.4192724111588,59860.338107114396
2020-09-01,51,72732,0.8507504150018667,184.4192724111588,39438.39439830647
2020-09-01,52,60871,1.336040341741521,184.4192724111588,33006.85400400529
2020-09-01,53,66422,1.4197234878576188,184.4192724111588,36016.84310515746
2020-09-01,55,25685,0.7567060625850074,184.4192724111588,13927.50316395124
2020-09-01,56,21326,1.1847119604466418,184.4192724111588,11563.86733402469
2020-09-01,58,53397,1.2429855054470964,184.4192724111588,28954.132234592344
2020-09-01,59,39007,1.1384888542971456,184.4192724111588,21151.260109645555
2020-09-01,60,76424,1.2752069057577646,184.4192724111588,41440.35436253883
2020-09-01,61,100930,1.3371237421270816,184.4192724111588,54728.55341006808
2020-09-01,62,85001,1.4514041458444795,184.4192724111588,46091.16980490634
2020-09-01,63,73870,1.339909638781862,184.4192724111588,40055.466564963135
2020-09-01,64,111317,1.2325325617187124,184.4192724111588,60360.82809817249
2020-09-01,65,76946,1.3424736005722602,184.4192724111588,41723.40504003863
2020-09-01,66,53678,1.3211149168324547,184.4192724111588,29106.502426886305
2020-09-01,68,44198,1.2975019999168231,184.4192724111588,23966.041847004748
2020-09-01,69,42168,1.3191756716242815,184.4192724111588,22865.289212283275
2020-09-01,70,58333,1.4526505836575876,184.4192724111588,31630.642089264853
2020-09-01,71,48020,1.3117978487280175,184.4192724111588,26038.493359273452
2020-09-01,72,76255,1.453777667626256,184.4192724111588,41348.71535009157
2020-09-01,73,54004,1.3512851897184823,184.4192724111588,29283.273539654387
2020-09-01,74,53626,1.391615000183815,184.4192724111588,29078.30580767176
2020-09-01,75,27439,1.3006371489854205,184.4192724111588,14878.596819764769
2020-09-01,77,47288,1.231354117164563,184.4192724111588,25641.571719561078
2020-09-01,78,45539,1.482228490832158,184.4192724111588,24693.189277133562
2020-09-01,79,39029,0.993926274909276,184.4192724111588,21163.189448544013
2020-09-01,80,43676,1.3000905403896956,184.4192724111588,23682.99116950494
2020-09-01,81,27527,1.1752709366616618,184.4192724111588,14926.314175358606
2020-09-01,82,37735,1.3068322837963418,184.4192724111588,20461.527424243723
2020-09-01,85,33296,1.373214966954334,184.4192724111588,18054.51218014096
2020-09-01,86,58767,1.4380707285340817,184.4192724111588,31865.975411170824
2020-09-01,87,46244,1.468385915425874,184.4192724111588,25075.47036456146
2020-09-01,88,44503,1.427636538615767,184.4192724111588,24131.42586355157
2020-09-01,90,33165,1.529216026067143,184.4192724111588,17983.478389427404
2020-09-01,91,37149,1.1005127470850933,184.4192724111588,20143.773215402944
2020-09-01,92,29554,0.7511803118268411,184.4192724111588,16025.44008204847
2020-09-01,93,34940,1.2270915401860187,184.4192724111588,18945.95914146219
2020-09-01,94,55311,1.3304761981125266,184.4192724111588,29991.984718758307
2020-09-01,95,47305,1.3300967006497475,184.4192724111588,25650.789845073523
2020-09-01,96,32355,1.364753190786352,184.4192724111588,17544.26182089322
2020-10-01,1,42432,1.7097095887099212,191.82318695503278,22120.37067757972
2020-10-01,2,35246,1.6486978486534107,191.82318695503278,18374.212502403254
2020-10-01,3,84312,1.4381986694717688,191.82318695503278,43952.976352000886
2020-10-01,6,206229,1.3169682698064258,191.82318695503278,107509.94354417865
2020-10-01,7,172300,1.4862032380771653,191.82318695503278,89822.30080474609
2020-10-01,8,65264,1.437002867884646,191.82318695503278,34022.998489384496
2020-10-01,9,143977,1.077622415133034,191.82318695503278,75057.14105028978
2020-10-01,10,62319,1.4207781499417689,191.82318695503278,32487.730492460658
2020-10-01,11,74849,1.4590780167190287,191.82318695503278,39019.78753879535
2020-10-01,12,102374,1.5280936891664127,191.82318695503278,53368.939190859404
2020-10-01,13,47279,1.4455168056093437,191.82318695503278,24647.176783212944
2020-10-01,14,42309,1.307427264720879,191.82318695503278,22056.24912796287
2020-10-01,15,46254,1.241982076727716,191.82318695503278,24112.830536405836
2020-10-01,16,37485,1.507106337070219,191.82318695503278,19541.433230794584
2020-10-01,17,70627,1.3889441537349658,191.82318695503278,36818.802315361594
2020-10-01,18,49000,1.2565982091338448,191.82318695503278,25544.357164437366
2020-10-01,19,129947,1.2978271671109654,191.82318695503278,67743.11388667636
2020-10-01,20,81336,1.415870869847146,191.82318695503278,42401.54763931995
2020-10-01,21,110055,1.4208620322374494,191.82318695503278,57373.14750473785
2020-10-01,22,60229,1.3775628648812464,191.82318695503278,31398.185462385674
2020-10-01,23,63058,1.368144325796175,191.82318695503278,32872.98110357329
2020-10-01,24,71958,1.210408863570099,191.82318695503278,37512.67046609355
2020-10-01,25,43685,1.2957140738543675,191.82318695503278,22773.57638221319
2020-10-01,26,66518,1.4250269128665818,191.82318695503278,34676.72550742948
2020-10-01,27,53624,1.319187930896634,191.82318695503278,27954.910379301822
2020-10-01,28,52024,1.2841996996688128,191.82318695503278,27120.80892087122
2020-10-01,29,85629,1.373027909580815,191.82318695503278,44639.54611497158
2020-10-01,30,49769,1.3893708343511184,191.82318695503278,25945.247177895577
2020-10-01,31,45883,1.4323479907700551,191.82318695503278,23919.423260732237
2020-10-01,32,52575,1.3932873100213332,191.82318695503278,27408.052610618255
2020-10-01,33,52654,1.2526128812269042,191.82318695503278,27449.236370128267
2020-10-01,35,107397,1.2867772159785291,191.82318695503278,55987.496456919995
2020-10-01,36,76766,1.3720444265051734,191.82318695503278,40019.14534867753
2020-10-01,37,59768,1.3667244697677077,191.82318695503278,31157.859979675355
2020-10-01,38,96316,1.499534878893362,191.82318695503278,50210.82254387652
2020-10-01,39,74548,1.559402160839234,191.82318695503278,38862.8722019281
2020-10-01,41,28522,1.362000835671223,191.82318695503278,14868.901123348624
2020-10-01,42,53359,1.2313023412335946,191.82318695503278,27816.762325249256
2020-10-01,43,38703,1.3470385720873708,191.82318695503278,20176.392966024887
2020-10-01,45,54014,1.4041554829107878,191.82318695503278,28158.222609794284
2020-10-01,46,58302,1.4497305160291676,191.82318695503278,30393.614518388313
2020-10-01,47,53948,1.4368380401104413,191.82318695503278,28123.815924634022
2020-10-01,49,70953,1.4015061356509717,191.82318695503278,36988.75048751682
2020-10-01,50,116684,1.4103057894524798,191.82318695503278,60828.93410969816
2020-10-01,51,72970,0.8535343147814747,191.82318695503278,38040.23963855091
2020-10-01,52,64746,1.421091619431199,191.82318695503278,33752.95814221758
2020-10-01,53,70023,1.4966923276964563,191.82318695503278,36503.92901480403
2020-10-01,55,26965,0.7944161564183267,191.82318695503278,14057.216141613339
2020-10-01,56,22876,1.270818287872896,191.82318695503278,11925.565601911616
2020-10-01,58,57513,1.3387985350259164,191.82318695503278,29982.298236699724
2020-10-01,59,40000,1.167471330066035,191.82318695503278,20852.536460765197
2020-10-01,60,84480,1.4096289045118804,191.82318695503278,44040.55700513609
2020-10-01,61,91780,1.2159042608978852,191.82318695503278,47846.144909225746
2020-10-01,62,89483,1.5279349323255205,191.82318695503278,46648.6880029663
2020-10-01,63,78043,1.415602652490224,191.82318695503278,40684.86257518746
2020-10-01,64,156951,1.7378048105349015,191.82318695503278,81820.66125133896
2020-10-01,65,79811,1.3924591341365715,191.82318695503278,41606.54468675328
2020-10-01,66,59822,1.4723301269561293,191.82318695503278,31186.010903897393
2020-10-01,68,47581,1.3968153006480466,191.82318695503278,24804.613433491722
